xmin,ymin,xmax,ymax,Object,label
232,223,590,236,START SOME THING,0
617,220,696,234,NEW,0
164,246,764,299,Shoppers Stop Ltd,1
291,358,660,386,MAC-PALLADIUM CHENNAI,2
149,403,796,431,"M.A.C-663 Shop no.26, Rabindra Nagar,",2
362,446,567,475,Khan Market.,2
274,492,678,518,Delhi-110003 CHENNAI TN,2
327,535,626,564,Tel :011 45028689,0
238,572,713,606,CIN : L51900MH1997PLC108798,0
274,624,678,650,GSTIN : 33AABCS4383A1ZS,0
97,713,378,741,Date: 29/09/2019,6
97,757,413,785,Cash Memo NO: 7205,4
98,802,284,832,Register: 1,0
98,848,603,878,Cashier: 7058006-Saravanan K,0
559,711,751,740,Time: 15:49,6
558,755,732,784,Store: 633,0
558,801,803,828,Till No: 58006,0
398,933,557,964,CASH MEMO,0
264,1069,669,1089,OT1131XE11311FM64ARKAJO,0
98,1146,485,1179,Customer: 633001000819,0
116,1196,201,1226,Deepa,0
84,1235,468,1269,Mobile No: 777,0
80,1280,520,1314,Ema il ID: shopgmial.com,0
240,1329,715,1356,RCM applicable Yes/No: No,0
100,1417,167,1448,Item,0
98,1462,148,1491,MRP,0
99,1507,396,1535,HSN/SAC Code GST,0
348,1417,539,1447,Description,7
346,1461,822,1489,Disc Amount Oty Un/UQC,0
100,1595,699,1623,773602010509 Studiofix Pwdr NC30,8
98,1638,167,1670,2900,0
98,1684,237,1713,33049190,0
99,1727,485,1755,Sales Assoc. Karthik M,0
99,1771,309,1800,7.74E+11,0
99,1816,166,1847,2900,0
99,1860,238,1890,33049990,0
99,1905,486,1933,Sales Assoc. Karthik M,0
100,1949,717,1977,773602576920 DIWALI GLOW KIT 2019,8
99,1993,166,2024,2700,0
99,2037,237,2067,33049990,0
99,2081,486,2110,Sales Assoc. Karthik M,0
542,1639,609,1667,2900,0
686,1638,693,1667,1,0
364,1682,609,1711,CGST 9 SGST 9,0
366,1766,841,1799,Studiofix Fluid SPF 15 NC45,8
542,1815,610,1844,2900,0
686,1814,692,1844,1,0
365,1859,610,1889,CGST 9 SGST 9,0
541,1993,609,2023,2700,0
686,1992,692,2021,1,0
364,2037,609,2066,CGST 9 SGST 9,0
118,2170,251,2199,TaxDesc.,0
330,2169,451,2198,Taxable,0
542,2169,609,2199,Rate,0
117,2258,220,2288,SGST 9,0
117,2303,220,2333,CGST 9,0
330,2258,450,2287,7203.38,0
330,2303,451,2332,7203.38,0
542,2258,557,2288,9,0
541,2303,558,2331,9,0
684,2257,781,2287,648.31,0
684,2302,781,2332,648.31,0
116,2390,198,2424,Total,0
668,2391,786,2420,1296.62,0
100,2480,309,2511,Total Amount,9
99,2524,338,2552,Round off Amt.,0
99,2568,166,2599,Cash,0
99,2613,308,2643,Total Tender,0
99,2658,362,2688,Change Returned,0
99,2702,556,2731,Total Number of Item / QTY,0
666,2479,788,2509,8500,10
719,2524,786,2553,0,
666,2568,786,2597,8500,
667,2612,786,2643,8500,
719,2658,786,2686,0,
718,2702,768,2732,3-Mar,
81,2783,785,2822,This document is tax invoice for supply,
143,2828,767,2866,of taxable goods and bill of Supply,
153,2874,644,2908,for supply of exempted goods,
133,2922,733,2953,GST No. printed on invoice will be,
133,2967,746,2997,final and any correction of GST NO.,
127,3006,816,3041,of customer wi1l not be accepted later.,
132,3100,805,3132,Customer Copy / ORIGINAL FOR RECIPIENT,
164,3185,768,3219,You could have earned up to 255.0,
184,3232,751,3263,Points as a First Citizen Member,
97,3277,797,3308,Terms and conditions exclusions apply.,
96,3365,731,3400,Thank You For Visiting Shoppers Stop,
95,3454,642,3486,Shop Online at Shoppersstop.com,
