xmin,ymin,xmax,ymax,Object,label
222,225,510,237,START SOMETH,0
155,251,753,301,Shoppers Stop Ltd,1
280,359,650,384,SSL-PALLADIUM CHENNAI,2
138,406,792,428,"PALLADIUM MALL, NO.142, INDIRA GANDHI",2
193,450,722,473,"NAGAR, VELACHERY CHENNAI 600042",2
317,492,616,526,600042 CHENNAI TN,2
336,536,599,561,Tel :0000000000,0
230,581,706,606,CIN : L51900MH1997PLC108798,0
265,625,670,649,GSTIN : 33AABCS4383A1ZS,0
208,690,206,675,:,0
85,715,370,742,Date: 28/11/2019,6
89,759,405,784,Cash Memo NO: 1192,4
550,710,743,738,Time: 19:20,6
550,754,719,781,Store: 331,0
547,794,796,825,TI1I No: 62733,0
89,804,293,830,Register: 11,0
89,848,565,872,Cashier: 7062733-Nandhini N,0
391,931,549,961,CASH MEMO,0
258,1068,663,1085,OT1131HP11G113PT4ARMJTO,0
91,1151,443,1177,Customer: 5003861432,0
91,1196,301,1222,NAVIN KASULA,0
92,1239,261,1267,Mobile No:,0
91,1284,693,1308,Email ID: knavincharanindiaoi1.in,0
235,1326,710,1351,RCM applicable Yes/No: No,0
93,1416,161,1444,Item,0
93,1459,143,1488,MRP,0
93,1504,392,1529,HSN/SAC Code GST,0
341,1412,533,1440,Description,7
341,1456,409,1485,Disc,0
501,1455,818,1481,AMount Qty Un/UQC,0
94,1593,783,1618,8907918767280 AS CORE SWETSHT PLAINFS,8
97,1636,216,1663,1899,0
94,1680,233,1707,61071100,0
94,1724,215,1750,8830664,0
94,1768,162,1796,7,0
94,1812,234,1838,48194000,0
540,1632,606,1659,1899,0
376,1671,641,1704,CGST 6 SGST 6,0
360,1721,742,1749,SSL PAPER/ASSOR/M/NCL.,8
360,1809,605,1836,CGST 6 SGST 6,0
113,1898,247,1926,TaxDesc.,0
325,1896,448,1927,Taxable,0
538,1895,606,1924,Rate,0
733,1895,784,1923,Tax,0
112,1988,216,2015,CGST 6,0
112,2031,216,2059,SGST 6,0
329,1986,447,2013,1701.78,0
327,2028,446,2059,1701.78,0
538,1983,553,2013,6,0
538,2028,552,2057,6,0
683,1985,778,2011,102.11,0
682,2028,777,2055,102.11,0
114,2119,195,2149,Total,0
679,2116,783,2142,204.22,0
664,2204,785,2231,1906,0
715,2247,783,2275,0,0
666,2292,784,2319,1906,0
95,2207,306,2236,Total Amount,9
95,2252,335,2278,Round off Amt.,0
95,2296,252,2324,AXIS BANK,0
95,2340,411,2366,Account No 8313,0
95,2385,446,2411,Auth. Code 531146,0
95,2428,305,2455,Total Tender,0
95,2472,359,2499,Change Returned,0
96,2516,553,2541,Total Number of Item / QTY,0
666,2423,786,2453,1906,10
717,2468,785,2496,0,
716,2512,766,2540,2-Feb,
96,2604,784,2631,This document is tax invoice for supply,
144,2641,766,2675,of taxable goods and bill of Supply,
149,2692,642,2717,for supply of exempted goods,
131,2737,731,2762,GST No. printed on invoice will be,
132,2781,745,2807,final and any correction of GST No.,
124,2818,816,2849,of customer wi11 not be accepted later.,
132,2870,780,2893,Amount Inclusive of Applicable Taxes.,
131,2957,803,2981,Customer Copy / DRIGINAL FOR RECIPIENT,
204,3038,733,3071,You have points worth Rs. 849,
345,3093,592,3114,as of 11/11/19,
97,3133,799,3157,Terms and conditions exclusions apply.,
97,3221,731,3250,Thank You For Visiting Shoppers Stop,
97,3308,626,3335,Check out all latest offers on,
114,3349,639,3380,Shoppersstop.com Moblle App.,
