xmin,ymin,xmax,ymax,Object,label
131,37,296,50,START SOMTH ING,0
87,47,225,93,Shoppers,1
235,54,371,87,Stop Ltd,1
407,98,390,87,II,0
149,109,320,128,EL-VAL ACHERY CHENNAI,2
78,128,397,154,Estee Lauder-A div.of Shoppers Stop Ltd,2
72,150,401,177,"UG 50 Phoenix Markot city.142,Velachery",2
87,174,378,199,"Main Road Chennal, Tamil Nadu. State",2
212,201,269,220,Cade:IN,0
160,230,311,242,600042 CHENNAI IN,0
169,245,308,264,Tel :044-66650351,0
118,274,352,289,CIN : L51900MIH1997PLC108798,0
141,291,335,310,GSTIN : 33AABCS4383A1ZS,0
49,341,192,354,Date: 28/09/2019,6
274,338,368,357,Time: 11:31,6
281,361,367,378,Store: 8006,0
274,382,390,401,TI11 No: 51601,0
59,356,205,377,Cash Memo NO: 6234,4
51,378,149,400,Register: 1,0
58,402,261,425,Cashler: 7051601-G. Anji,0
201,473,275,491,CASH MEMO,0
252,474,197,461,INIAD3N,0
145,548,318,563,OT113GRX11311E904ARK9RO,0
56,584,246,604,Customer: 8006001000007,0
49,615,121,630,Test Test,0
48,661,296,679,Ema il ID: xyzshoppersstop.com,0
220,653,57,631,068 :ON go,0
116,676,345,694,RCM applicable Yes/No: No,0
169,720,263,740,Description,0
57,720,89,738,Item,7
50,743,79,760,MRP,0
49,765,205,784,HSN/SAC Code GSTX,0
385,769,252,745,JON/un k40 Junow,0
48,818,145,832,27131264637,0
173,810,393,835,ANR SYNCHN RCURY COMPLEX II,8
78,855,47,841,66,0
284,856,254,843,69,0
110,878,47,863,0666F0EE,0
46,886,143,900,27131264637,0
171,886,400,896,ANR SYNCHN RCURY COMPLEX II,8
283,923,252,909,006S,0
178,920,283,945,CGST 9 SGST 9,0
77,921,46,907,69,0
55,943,150,961,27131264637,0
173,944,392,968,ANR SYNCHN RCURY COMPLEX II,8
288,983,259,966,69,0
116,1006,57,987,066ETE,0
48,1009,149,1027,8.87167E+11,0
77,988,46,974,69,0
172,1011,234,1027,EyeCare,8
119,1073,56,1054,0666EE,0
172,1077,232,1096,EyeCare,8
45,1086,142,1100,8.87167E+11,0
290,1078,181,1055,16 199S 6 IS9,0
115,1139,72,1122,0666b,0
43,1153,141,1168,8.87167E+11,0
76,1122,44,1108,00S,0
283,1123,252,1109,9,0
172,1143,232,1162,EyeCare,8
282,1145,184,1121,6 1S9S 6 9,0
117,1207,80,1189,666,0
175,1188,282,1213,CGST 9 SGST 9,0
61,1235,125,1255,TaxDesc.,0
159,1235,220,1254,Taxable,0
255,1236,291,1254,Rate,0
152,1279,223,1298,28983.06,0
106,1305,49,1291,16 199S,0
153,1303,228,1322,28983.06,0
313,1280,374,1300,2608.47,0
315,1304,375,1323,2608.47,0
105,1328,49,1314,16 IS90,0
53,1350,98,1370,Total,0
316,1350,376,1368,5216.94,0
306,1395,380,1413,34200,10
50,1398,139,1421,Total Amount,9
41,1420,162,1439,Round off Amt.,
42,1443,120,1463,HDFC BANK,
46,1467,190,1488,Account No 2770,
40,1491,217,1506,Auth. Code 103330,
45,1513,138,1535,Total Tender,
367,1442,335,1427,0,
305,1441,379,1460,34200,
303,1518,368,1533,34200,
37,1545,163,1559,Change Returned,
45,1560,265,1576,Total Number of Item / QTY,
368,1556,336,1542,0,
360,1580,335,1565,9-Sep,
