xmin,ymin,xmax,ymax,Object,label
247,217,356,229,START,0
403,215,603,229,SOMETHING,0
632,215,711,228,NEW,0
180,240,777,295,Shoppers Stop Ltd,1
304,349,674,379,SSL-PALLADIUM CHENNAI,2
163,395,815,424,"PALLADIUM MALL, NO.142, INDIRA GANDHI",2
216,440,744,467,"NAGAR, VELACHERY CHENNAI 600042",2
340,482,638,511,600042 CHENNAI TN,2
358,526,620,555,Tel :0000000000,0
251,571,726,598,CIN : L51900MH1997PLC108798,0
286,614,699,650,GSTIN : 33AABCS4383A1ZS,0
109,704,389,736,Date: 29/11/2019,6
109,748,443,776,Cash Memo NO: 13253,4
109,792,301,820,Register: 9,0
109,836,514,863,Cashier: 7060164-Raja S,0
568,697,762,731,Time: 17:03,6
570,747,738,776,Store: 331,0
564,786,816,820,Till No: 60164,0
274,1056,679,1080,OT1131HP11E11PKP4ARMKEO,0
108,1139,460,1167,Customer: 5006286964,0
98,1205,251,1221,SATHYA .,0
109,1227,472,1254,Mobile No: 979791,0
96,1267,655,1303,Ema il ID: aarryesyessgmail.com,0
251,1316,726,1343,RCM applicable Yes/No: No,0
108,1404,176,1434,Item,0
107,1448,158,1476,MRP,0
107,1492,405,1519,HSN/SAC Code GST,0
356,1402,548,1436,Description,7
355,1446,423,1475,Disc,0
515,1449,831,1477,Amount Qty Un/UQC,0
107,1580,229,1608,8411095,0
107,1624,169,1652,0.01,0
107,1668,246,1696,61091000,0
107,1712,529,1742,8907968039372 VALUE TEE,8
106,1756,158,1785,399,0
106,1800,247,1829,61091000,0
106,1844,531,1876,8907968039311 VALUE TEE,8
106,1888,157,1917,399,0
107,1932,245,1961,61091000,0
106,1977,529,2005,8907968039322 VALUE TEE,8
106,2021,158,2049,399,0
372,1578,725,1607,Parking refund Rs 50,0
541,1616,701,1650,0.01 1,0
373,1666,618,1696,SGST 0 CGST 0,0
339,1755,423,1784,199.5,0
372,1799,707,1828,CGST 2.5 SGST 2.5,0
534,1755,618,1784,199.5,0
694,1755,701,1784,1,0
806,1884,843,1920,U.,0
339,1887,423,1916,199.5,0
372,1931,707,1961,CGST 2.5 SGST 2.5,0
534,1888,617,1916,199.5,0
339,2020,423,2048,199.5,0
372,2063,706,2092,CGST 2.5 SGST 2.5,0
374,2103,754,2136,SL PAPER/ASSOR/S/NCL.,8
534,2020,618,2049,199.5,0
107,2065,246,2094,61091000,0
106,2109,228,2138,8830663,0
106,2153,174,2182,5,0
106,2197,245,2226,48194000,0
372,2195,581,2225,CGST 6 SGST,0
123,2284,258,2313,TaxDesc.,0
337,2283,458,2314,Taxable,0
549,2284,617,2313,Rate,0
743,2284,794,2313,Tax,0
123,2373,262,2402,SGST 2.5,0
124,2416,263,2446,CGST 2.5,0
124,2461,227,2490,CGST 6,0
124,2505,227,2534,SGST 6,0
336,2372,439,2400,570,0
336,2411,440,2448,570,0
336,2460,404,2489,4.46,0
336,2505,405,2533,4.46,0
549,2372,598,2401,2.5,0
549,2415,599,2445,2.5,0
549,2460,563,2490,6,0
712,2372,793,2400,14.25,0
712,2416,794,2445,14.25,0
726,2460,794,2489,0.27,0
726,2505,793,2533,0.27,0
549,2505,563,2533,6,0
123,2592,204,2624,Total,0
708,2592,793,2623,29.04,0
105,2681,349,2709,Total Discount,0
105,2725,315,2755,Total Amount,9
104,2769,345,2797,Round off Amt.,0
105,2815,262,2843,AXIS BANK,0
105,2857,421,2885,Account No 8815,0
105,2901,456,2929,Auth. Code 971447,0
105,2945,314,2974,Total Tender,0
105,2990,368,3018,Change Returned,0
104,3034,561,3062,Total Number of Item / OTY,0
690,2680,793,2709,598.5,0
690,2724,788,2754,603.51,10
724,2768,792,2798,0,
690,2812,787,2841,603.51,
690,2945,787,2974,603.51,
725,2990,793,3019,0,
724,3033,774,3063,5-May,
103,3122,791,3153,This document is tax invoice for supply,
147,3160,773,3197,of taxable goods and bill of Supply,
162,3203,650,3238,for supply of exempted goods,
139,3254,738,3282,GST No. printed on invoice will1 be,
139,3298,750,3326,final and any correction of GST No.,
131,3336,822,3371,of customer wil1 not be accepted later.,
138,3386,787,3413,Amount Inclusive of Applicable Taxes.,
138,3474,809,3502,Customer Copy / ORIGINAL. FOR RECIPIENT,
234,3558,721,3591,You have points worth Rs. 4,
368,3611,580,3635,as of /20/10,
103,3651,804,3679,Terms and conditions exclusions apply.,
103,3738,738,3769,Thank You For Visiting Shoppers Stop,
103,3827,631,3855,Check out all latest offers on,
125,3866,644,3898,Shoppersstop.com Mobile App.,
