xmin,ymin,xmax,ymax,Object,label
157,230,807,276,Fun City - Phoenix MarketCity,1
326,287,638,322,Mall - Chennai,1
233,352,729,382,Citymax Hotels India Pvt. Ltd.,0
162,410,803,438,"Funcity , 3rd Floor, Phoenix Market Mall,",2
427,451,538,476,No: 142,2
217,502,743,535,"Velachery Main Road, Velachery",2
340,560,623,585,Chennai - 600042,2
226,620,738,648,GSTN No: 33AACCC7765R1Z0,0
304,681,662,706,Ph No: 044-61153473,0
267,740,695,766,State Name: TAMILNADU,0
328,800,638,826,SAC Code: 999699,0
144,860,820,886,SAC Name : OTHER RECREATION AND,0
226,920,736,947,AMUSEMENT SERVICE. n.e.c.,0
342,981,629,1014,Customer Name :,0
368,1040,598,1068,TAX INVOICE,0
218,1102,746,1127,"Date: Sun, 17-Nov-2019 5:42 PM",6
168,1158,800,1183,Bill No: TNCH1022369027 Trxld: 86206,4
344,1198,621,1224,Cashier: Sasikala,0
92,1249,211,1276,Product,7
508,1248,551,1275,Qt.,0
635,1247,865,1275,Price Amount,0
89,1369,372,1395,Card: 3CCA66CF,8
91,1429,360,1456,Reload 1 TO 999,0
550,1426,857,1456,1 423.73 500.00,0
431,1490,878,1516,Transaction Total Rs 500.00,10
378,1549,476,1577,CGST,
576,1550,644,1575,9,
790,1550,877,1577,38.14,
380,1610,475,1638,SGST,
576,1611,642,1636,9,
790,1611,876,1638,38.14,
596,1671,876,1697,Non-Taxable 0.00,
634,1729,878,1757,Total Tax 76.27,
506,1790,876,1817,Grand Total: Rs 500.00,
786,1850,875,1876,Cash:,
652,1909,875,1936,Credit: 500.00,
638,1968,877,1996,Tendered: 0.00,
744,2030,875,2056,Change:,
99,2083,482,2113,Ref: XXXX7999:HDFC,
90,2125,436,2153,"BANK,644683/500.00",
347,2177,614,2214,Have a Nice Day,
220,2239,774,2267,The amount collected is inclusive of,
155,2308,806,2329,value redemption items provided against,
193,2362,764,2395,"tickets won by the customer, if any.",
298,2418,662,2455,"Thank You, Visit Again",
