xmin,ymin,xmax,ymax,Object,label
161,233,814,279,Fun City - Phoenix MarketCity,1
329,289,643,326,Mall - Chennai,1
237,355,734,380,Citymax Hotels India Pvt. Ltd.,0
165,413,808,440,"Funcity , 3rd Floor, Phoenix Market Mall,",2
431,453,543,479,No:142,2
221,505,748,539,"Velachery Main Road, Velachery",2
344,564,628,590,Chennai - 600042,2
217,624,756,649,CIN : U55101KA2005PTC037255,0
230,683,742,709,GSTN No: 33AACCC7765R1ZO,0
307,742,666,769,Ph No: 044-61153473,0
273,802,700,828,State Name: TAMILNADU,0
342,862,641,888,SAC Code: 999699,0
147,923,824,948,SAC Name : OTHER RECREATION AND,0
227,982,739,1007,AMUSEMENT SERVICE. n.e.c.,0
200,1043,773,1067,Customer Name : shanmuganathan,0
371,1102,601,1128,TAX INVOICE,0
223,1161,747,1188,"Date: Tue, 26-Nov-2019 8:19 PM",6
169,1219,802,1243,Bill No: TNCH1022371551 Trxld: 88749,4
346,1259,623,1285,Cashier: Joshuva,0
93,1311,213,1336,Product,7
521,1305,563,1340,Qt.,0
638,1310,867,1336,Price Amount,0
91,1430,373,1455,Card: 5CC6CD46,8
565,1483,863,1512,"1 2,118.6 2,500.0",0
695,1527,713,1554,4,0
92,1490,228,1516,SP 2500,0
403,1579,881,1604,"Transaction Total Rs 2,500.00",10
381,1639,478,1667,CGST,
579,1639,645,1665,9,
777,1639,881,1664,190.68,
383,1698,477,1728,SGST,
579,1699,645,1726,9,
776,1698,880,1725,190.68,
599,1761,879,1785,Non-Taxable 0.00,
614,1819,879,1845,Total Tax 381.36,
479,1880,879,1904,"Grand Total: Rs 2,500.00",
789,1937,878,1962,Cash:,
627,1997,880,2022,"Credit: 2,500.00",
640,2056,880,2082,Tendered: 0.00,
748,2115,870,2153,Change:,
104,2173,487,2198,Ref: XXXX9707:HDFC,
93,2215,470,2241,"BANK,016157/2,500.00",
206,2266,765,2303,Have a Nice Day shanmuganathan,
219,2325,777,2352,The amount collected is inclusive of,
157,2397,812,2413,value redemption items provided against,
197,2452,769,2480,"tickets won by the customer, if any.",
302,2506,666,2532,"Thank You, Visit Again",
