xmin,ymin,xmax,ymax,Object,label
153,231,802,278,Fun City - Phoenix MarketCity,1
321,286,633,330,Mall - Chennai,1
230,352,725,377,Citymax Hoteis India Pvt. Ltd.,0
160,409,797,437,"Funcity , 3rd Floor, Phoenix Market Mall,",2
425,450,535,477,No:142,2
216,503,737,535,"Velachery Main Road, Velachery",2
338,562,620,589,Chennai - 600042,2
226,623,744,652,GSTN No: 33AACCC7765R1Z0,0
302,683,657,708,Ph No: 044-61153473,0
265,744,691,769,State Name: TAMILNADU,0
324,803,633,828,SAC Code: 999699,0
143,864,817,887,SAC Name : OTHER RECREATION AND,0
224,923,732,944,AMUSEMNT SERVICE. n.e.c.,0
340,981,630,1012,Customer Name :,0
367,1041,595,1067,TAX INVOICE,0
222,1104,739,1127,"Date: Sat, 09-Nov-2019 5:03 PM",6
169,1161,797,1183,Bill No: TNCH1022366390 Trxld: 83550,4
343,1201,621,1229,Cashier: Sasikala,0
93,1255,212,1280,Product,7
508,1250,550,1275,Qt.,0
634,1248,862,1275,Price Amount,0
92,1374,364,1398,Card: DE7FB524,8
94,1434,361,1458,Retoad 1 TO 999,0
606,1428,855,1453,296.61 350:00,0
433,1489,877,1514,Transaction Total Rs 350.00,10
380,1550,477,1577,CGST,
577,1548,642,1575,9,
789,1547,875,1575,26.69,
384,1597,503,1641,SGST,
579,1608,644,1635,9,
791,1607,876,1634,26.69,
599,1664,888,1699,Non-Taxable 0.00,
636,1728,879,1751,Total Tax 53.39,
510,1789,877,1812,Grand Total: Rs 350.00,
789,1845,878,1871,Cash:,
658,1907,878,1931,Credit: 350.00,
643,1967,879,1992,Tendered: 0.00,
748,2025,877,2052,Change:,
108,2089,490,2114,Ref: XXXX1580:HDFC,
98,2131,443,2156,"BANK,675948/350.00",
356,2180,623,2214,Have a Nice Day,
231,2240,778,2265,The amount collected is inclusive of,
161,2311,810,2326,value redemption items provided against,
203,2365,773,2391,"tickets won by the customer, if any.",
307,2419,671,2452,"Thank You, Visit Again",
