xmin,ymin,xmax,ymax,Object,label
154,228,807,273,Fun City - Phoenix MarketCity,1
322,283,638,319,Mall - Chennai,1
231,350,726,376,Citymax Hotels India Pvt. Ltd.,0
160,408,801,435,"Funcity , 3rd Floor, Phoenix Market Mall,",2
425,447,536,474,No:142,2
216,501,740,533,"Velachery Main Road, Velachery",2
339,558,621,585,Chennai - 600042,2
212,620,750,645,CIN : U55101KA2005PTC037255,0
226,680,744,708,GSTN No: 33AACCC7765R120,0
302,739,660,764,Ph No: 044-61153473,0
265,799,693,825,State Name: TAMILNADU,0
326,857,635,883,SAC Code: 999699,0
143,920,817,944,SAC Name : CTHER RECREATION AND,0
224,979,734,1003,AMUSEMENT SERVICE. n.e.c.,0
340,1038,628,1070,Customer Name :,0
366,1097,595,1125,TAX INVOICE,0
216,1158,743,1184,"Date: Sun, 24-Nov-2019 3:42 PM",6
166,1215,797,1239,Bill No: TNCH1022370884 Trxld: 88076,4
340,1256,619,1283,Cashier: Sasikala,0
90,1308,209,1335,Product,7
506,1307,549,1334,Qt.,0
632,1307,862,1333,Price Amount,0
88,1429,359,1455,Card: 6E5160OAD,8
595,1483,859,1509,"2,118.6 2,500.0",0
691,1525,708,1553,4,0
89,1489,228,1515,DD 2500,0
398,1577,875,1604,"Transaction Total Rs 2,500.00",10
377,1639,474,1665,CGST,
575,1639,642,1664,9,
771,1637,876,1664,190.68,
380,1698,475,1725,SGST,
575,1698,642,1723,9,
772,1697,876,1724,190.68,
594,1758,875,1784,Non-Taxable 0.00,
611,1817,874,1843,Total Tax 381.36,
475,1877,874,1902,"Grand Total: Rs 2,500.00",
785,1936,875,1963,Cash:,
624,1997,877,2023,"Credit: 2,500.00",
636,2052,888,2088,Tendered: 0.00,
744,2116,875,2141,Change:,
101,2175,483,2202,Ref: XXXX2627:HDFC,
90,2216,467,2248,"BANK,015396/2,500.00",
349,2267,616,2303,Have a Nice Day,
225,2329,775,2353,The amount collected is inclusive of,
157,2396,810,2413,value redemption items provided against,
195,2453,766,2480,"tickets won by the customer, if any.",
299,2508,664,2533,"Thank You, Visit Again",
