xmin,ymin,xmax,ymax,Object,label
243,245,701,268,TAX INVOICE/BILL OF SUPPLY,0
207,295,718,317,BIG BAZAAR FUTURE RETAIL LTD,1
243,342,702,374,"PHOENIX MARKET CITY,NO.142",2
207,392,737,415,"VELACHERY, VELACHERY MAIN ROAD",2
332,441,613,468,CHENNAI:- 600042,2
315,490,630,518,Tel No: 8088420084,0
263,540,669,567,HELPLINE: 1800 266 2255,0
104,593,829,616,GST TIN:33AADCB1093N1ZN W.E.F 01.07.2017,0
232,637,723,667,CIN NO:L51909MH2007PLC268269,0
41,742,197,776,IEM DESC,7
195,787,248,820,UOM,0
461,735,688,764,QTY DISC AMT,0
462,785,690,815,CGST SOSTX,0
745,731,866,764,NET AMT,0
716,889,775,911,Rs.,0
588,930,868,960,600.00- 399.00,0
39,939,336,970,Cookware Set 2Pcs,8
502,933,509,966,1,0
42,990,109,1022,7323,0
198,987,250,1019,Pcs,0
111,1039,248,1069,SUBTOTAL,0
767,1027,869,1061,399,0
767,1125,871,1158,399,10
769,1174,872,1210,500,0
112,1134,198,1167,TOTAL,9
113,1183,179,1222,CASH,0
184,1281,358,1316,CHANGE DUE,0
772,1271,872,1308,101,0
222,1481,853,1507,Your Mobile Number,0
328,1524,677,1561,9999999999,0
186,1579,854,1615,Has Been Registered,0
223,1631,748,1659,with Big Bazaar,0
115,1731,446,1760,PICES PURCHASED: 1,0
192,1779,891,1805,TOTAL SAVING: 600.00,0
505,1727,753,1765,"DISC ITEMS T,",0
561,1872,682,1905,TAX AMT,0
543,1923,630,1956,21.38,0
543,1973,630,2005,2.38,0
331,1875,469,1908,BASE AMT,0
206,1875,257,1908,GST,0
208,1924,435,1956,CGST 356.24,0
198,1970,434,2012,SGST 356.24,0
156,2237,825,2269,Tax Invoice Number - 2541018000001717,0
777,2382,933,2417,Auth Sign,0
544,2483,703,2519,Kavitha N,0
138,2535,790,2566,TILL NO.18 MEMO NO.000:717 Tr:69590,4
398,2580,684,2617,31-12-2019 14:02,6
175,2635,808,2664,Net Amount is inclusive of all taxes,
156,2685,827,2715,Total Savings add to discount over MRP,
262,2732,713,2764,and additional Promotions.,
260,2486,419,2518,CH:377159,
209,2585,326,2620,St:2541,
227,2831,718,2864,BBPC DEC OFFER,
298,2880,686,2921,THIS WINTER,
193,2931,786,2962,ENROL/RENEW GET,
119,2977,823,3012,BENEFIT UPTO RS 1500,
120,3027,353,3063,OFFER 1,
474,3029,857,3062,31-Dec-19,
440,3073,680,3117,C Apply,
85,3174,894,3216,Download Future Pay App,
85,3226,893,3260,Get Cashback Rewards on,
175,3275,819,3308,your shopping Get,
54,3322,893,3358,Exclusive Offers Deals,
101,3370,885,3409,"To Install, Give A Call",
146,3425,828,3459,at 801035000 0 Now,
