xmin,ymin,xmax,ymax,Object,label
233,234,692,266,TAX INVOICE/BILL OF SUPPLY,0
199,283,716,317,BIG BAZAAR FUTURE RETAIL LTD,1
233,330,692,360,"PHOENIX MARKET CITY,NO.142",2
199,379,728,407,"VELACHERY, VELACHERY MAIN ROAD",2
323,426,604,458,CHENNAI:- 600042,2
303,468,623,508,Tel No: 8088420084,0
252,526,657,558,HELPLINE: 1800 266 2255,0
94,575,817,605,GST TIN:33AADCB1093N1ZN W.E.F 01.07.2017,0
222,617,711,655,CIN NO:L51909MH2007PLC268269,0
27,723,181,756,ITEM DESC,7
25,772,76,806,HSN,0
185,772,235,805,UOM,0
450,721,854,751,QTY DISC AMT NET AMT,0
450,771,677,803,CGSTX SGSTX,0
715,866,762,900,Rs.,0
609,919,692,938,4.20-,0
610,968,659,1001,2.5,0
610,1017,678,1049,0,0
25,921,379,959,BRU GREEN LABEL 200g,8
17,969,94,1004,9010,0
769,916,857,952,65.8,0
489,919,498,952,1,0
486,967,538,1001,2.5,0
490,1017,498,1050,1,0
186,970,237,1004,Pcs,0
26,1019,325,1055,URAD GUNDU PR 2kg,8
28,1067,236,1100,7130 Pcs,0
26,1115,323,1147,COMBO GH JR MT PP,8
26,1164,237,1196,9091 Pcs,0
12,1207,306,1245,MOONG DAL PREML,8
30,1260,220,1300,7130 Kg,0
27,1309,344,1348,MAGGI NOL MSL 560g,8
185,1359,238,1391,Pcs,0
752,1014,857,1049,245,0
610,1113,680,1147,0,0
612,1162,660,1196,2.5,0
612,1211,680,1244,0,0
756,1112,857,1145,185,0
486,1161,538,1194,2.5,0
417,1212,503,1243,0.48,0
772,1210,857,1243,50.4,0
611,1309,698,1330,8.00-,0
771,1308,858,1343,81,0
31,1359,94,1394,1902,0
29,1407,375,1439,TTRI JUICE LITCHI 21,8
28,1457,97,1490,2009,0
593,1407,699,1426,61.00-,0
612,1455,627,1490,6,0
594,1505,698,1539,46.00-,0
771,1406,859,1439,99,0
187,1456,237,1490,Pcs,0
29,1506,149,1542,Scissor,8
188,1555,239,1589,Pcs,0
492,1505,499,1538,1,0
772,1505,858,1539,99,0
28,1555,95,1590,8215,0
30,1605,181,1641,FROOTI 21,8
30,1655,96,1689,2202,0
492,1605,500,1638,1,0
598,1605,697,1639,10.00-,0
772,1604,859,1639,90,0
186,1655,238,1689,Pcs,0
100,1705,238,1738,SUBTOTAL,0
755,1704,860,1739,915.2,0
101,1803,186,1834,TOTAL,9
99,1851,150,1885,SBI,0
755,1802,861,1835,915.2,10
755,1850,860,1885,915.2,0
208,1997,839,2029,Your mobile number,0
314,2044,663,2077,9942806028,0
170,2093,839,2126,has been registered,0
207,2141,734,2176,with Big Bazaar,0
102,2240,719,2272,PIECES PURCHASED: 8 DISC ITEMS: 5,0
173,2290,875,2322,TOTAL SAVING: 143.20,0
191,2391,454,2425,GST BASE AMT,0
190,2441,419,2474,CGST 863.73,0
191,2489,418,2522,SGST 863.73,0
546,2389,665,2422,TAX AMT,0
528,2439,613,2474,25.74,0
528,2488,613,2522,25.74,0
139,2751,809,2781,Tax Invoice Number - 2541006000032309,0
760,2892,916,2933,Auth Sign,0
440,2990,757,3026,PAVITHRA JAYARAMAN,0
350,3040,775,3082,MEMO NO.0032309 Tr:95933,4
388,3091,683,3114,30/11/19 19:13-.,6
156,2993,313,3027,CH:517504,
122,3042,279,3075,TILL NO.6,
193,3089,309,3126,St:2541,
159,3141,792,3174,Net Amount is inclusive of all taxes,
139,3191,810,3226,Total Savings add to discount over MRP,
246,3247,698,3275,and additional Promotions.,
210,3337,701,3373,BBPC NOV OFFER,
282,3386,665,3422,THIS WINTER,
178,3435,771,3469,ENROL/RENEW GET,
96,3484,807,3518,BENEFIT UPTO RS 1500,
104,3535,338,3567,OFFER 1,
358,3530,842,3567,-- 30 NOV 2019,
258,3575,665,3623,T C Apply,
105,3681,808,3717,Avail 10O Future Pay,
69,3727,808,3760,Cashback Upto Rs.150,
112,3775,845,3811,on shopping of Rs 750,
178,3827,773,3859,Till 8th Dec. TnC,
69,3871,881,3909,To register give Missed,
142,3925,773,3957,Call to 8010350000,
