xmin,ymin,xmax,ymax,Object,label
249,236,706,260,TAX INVOICE/BILL OF SUPPLY,0
216,286,733,315,BIG BAZAAR FUTURE RETAIL LTD,1
250,334,707,360,"PHOENIX MARKET CITY,NO.:42",2
216,386,744,409,"VELACHERY, VELACHERY MAIN ROAD",2
340,431,622,463,CHENNAI:- 600042,2
319,477,641,509,Tel No: 8088420084,0
271,534,674,559,HELPLINE: 1800 266 2255,0
111,585,835,604,GST TIN:33AADCB 1093N1ZN W.E.F 01.07.2017,0
240,626,731,659,CIN NO:L51909MH2007PLC26269,0
470,727,695,756,QTY DISC ANT,0
471,775,682,806,CGSTX SGS1,0
46,733,202,766,ITEM DESC,7
753,722,871,752,NET AMT,0
45,785,96,817,HSN,0
205,780,256,815,UOM,0
737,871,782,905,Rs.,0
630,924,700,958,0,0
773,923,879,952,420,0
47,931,293,967,DURACELL AA 6p,8
48,983,117,1017,8506,0
48,1031,365,1066,MYSST LAVENDER 70g,8
48,1081,119,1115,3307,0
51,1131,402,1164,CHCFILS LUXR BX 150g,8
53,1182,119,1213,1905,0
51,1231,369,1260,CANVIS MS VAN 180m,8
52,1281,119,1315,2202,0
50,1323,229,1369,"Gala, Broom",8
52,1379,121,1413,9603,0
55,1429,318,1460,SB BOTTLE BRUSH,8
55,1477,264,1508,9603 Pcs,0
56,1526,406,1561,AMPR RF SNDL BT 275g,8
55,1575,123,1611,3307,0
58,1627,409,1662,AER PCKT ASRTO 510g,8
57,1675,125,1710,3307,0
56,1723,410,1755,Bamboo Chopping Boar,8
59,1775,128,1807,4419,0
59,1826,410,1855,MYSST VNL SPICE 300m,8
59,1873,126,1910,3307,0
59,1917,411,1954,MYSST VNL SPICE 300m,8
59,1973,126,2008,3307,0
60,2025,411,2060,AMPR RF SNDL BT 275g,8
60,2075,270,2106,3307 Pcs,0
59,2125,412,2153,MYSST VNI. SPICE 300m,8
61,2173,128,2208,3307,0
59,2221,413,2251,MYSST VNI. SPICE 300m,8
51,2271,272,2303,3307 : Pcs,0
62,2321,413,2356,DURACELL BTRY AAA 6p,8
36,2365,280,2412,8506. Pcs,0
63,2421,416,2452,PAMPER DIAPER XL 56P,8
63,2469,132,2503,9619,0
63,2519,416,2550,Plain Cloth SB 20x20,8
65,2567,135,2601,4202,0
136,2615,275,2650,SUBTOTAL,0
206,980,257,1013,Pcs,0
509,1024,523,1058,2,0
634,1022,701,1055,0,0
778,1021,879,1053,150,0
208,1078,258,1112,Pcs,0
514,1123,521,1155,1,0
635,1120,702,1153,0,0
793,1119,880,1151,60,0
209,1177,260,1211,Pcs,0
514,1224,522,1257,1,0
635,1222,716,1255,5.0-,0
795,1219,881,1251,25,0
212,1278,261,1311,Pcs,0
782,1319,881,1352,150,0
637,1321,705,1355,0,0
631,1371,687,1407,2.5,0
638,1420,708,1453,0,0
212,1378,263,1411,Pcs,0
513,1373,563,1406,2.5,0
783,1420,884,1449,160,0
639,1518,708,1552,0.:0,0
781,1517,886,1548,265,0
213,1574,265,1608,Pcs,0
520,1622,528,1653,1,0
624,1618,721,1653,25.0-,0
783,1617,886,1649,240,0
204,1670,270,1713,Pcs,0
642,1718,711,1751,0,0
787,1716,886,1749,199,0
217,1770,269,1806,Pcs,0
523,1821,530,1853,1,0
627,1820,731,1850,"50,0-",0
803,1817,888,1848,99,0
218,1871,268,1905,Pcs,0
628,1918,727,1949,50.00-,0
803,1917,889,1947,99,0
216,1971,269,2006,Pcs,0
523,2020,530,2052,1,0
643,2019,711,2051,0,0
786,2017,889,2049,279,0
628,2118,730,2150,"50,0-",0
805,2117,890,2145,99,0
219,2172,270,2205,Pcs,0
510,2166,544,2203,6,0
628,2215,730,2247,50.10-,0
805,2213,891,2247,99,0
526,2318,535,2349,1,0
648,2314,715,2347,0,0
790,2313,892,2351,252,0
528,2418,535,2450,1,0
613,2416,728,2450,360.0-,0
789,2415,893,2448,689,0
223,2470,274,2503,Pcs,0
647,2515,718,2544,0,0
811,2515,894,2546,19,0
192,2566,274,2601,.Pcs,0
774,2612,894,2645,3304,0
136,2717,222,2751,TOTAL.,9
136,2767,204,2802,HDFC,0
773,2714,895,2748,3304,10
774,2764,895,2797,3304,0
244,2918,873,2947,Your Mobile Number,0
348,2963,697,2998,9840932660,0
206,3016,873,3049,Has Been Registered,0
243,3062,768,3096,with Big Bazaar,0
136,3165,770,3194,PIECES PURCHASED: 19 DISC ITEMS: 7,0
209,3214,911,3245,TOTAL SAVING: 590.00,0
226,3314,276,3348,GST,0
226,3361,471,3396,CGST 2858.04,0
227,3412,295,3446,SGST,0
350,3313,489,3346,BASE AMT,0
581,3312,695,3342,TAX AMI,0
580,3358,684,3395,222.97,0
582,3410,688,3443,222.97,0
351,3411,472,3446,2858.04,0
175,3677,844,3709,Tax Invoice Number - 2541027000003849,0
795,3823,951,3864,Auth Sign,0
