xmin,ymin,xmax,ymax,Object,label
242,657,701,680,TAX INVOICE/BILL OF SUFPLY,0
190,699,718,728,BIG BAZAAR FUTURE RETAIL LTD,1
243,753,700,780,"PHOENIX MARKET CITY, NO. 142",2
209,805,738,827,"VELACHERY, VELACHERY MAIN ROAD",2
334,853,615,881,CHENNAI:- 600042,2
314,898,631,930,Tel No: 80184:2084,0
264,953,670,977,"HELPLINE: 18X 201, 2255",0
107,1004,828,1026,GST TIN:33AADCB1093N1Z W.F.F 01.07.2017,0
231,1049,724,1076,CIN NO:L51909MH2007FL.0268269,0
40,1148,196,1182,TEM DESC,7
38,1202,89,1235,HSN,0
197,1200,249,1230,UOM,0
463,1141,866,1169,QTY DISC AMT NET AMT,0
464,1193,675,1225,CISTX SCST,0
730,1287,776,1321,Rs.,0
624,1339,690,1371,0,0
765,1337,870,1369,299,0
43,1348,389,1378,I CBL. DEO MEN 2200ml,8
41,1402,109,1432,3307,0
42,1450,339,1475,AQUAFINA WATER 1L,8
42,1500,107,1530,2201,0
44,1548,378,1575,Cont Alta scoop Prk,8
45,1597,113,1629,3924,0
46,1646,397,1679,SPR C UT WNG XI. 20p,8
45,1696,115,1728,9619,0
48,1744,293,1774,7PCS KNIFE SET,8
48,1792,115,1824,3215,0
48,1840,398,1869,SURF LQUD FRNT LD 21.,8
49,1889,117,1922,3402,0
49,1938,224,1973,liala Broom,8
50,1988,260,2024,1603 Pcs,0
50,2036,347,2068,Mindow Curtain DL,8
52,2088,119,2119,6303,0
51,2136,404,2166,DREAMLINE 5FTCURTAIN,8
52,2184,120,2216,6303,0
51,2236,404,2265,KMSUT DEO SPARK 260M,8
53,2285,262,2315,3307 Pcs,0
56,2336,387,2363,YRDLY DEO RD R 150m,8
54,2381,262,2414,3307 Pcs,0
201,1397,251,1429,Pcs,0
626,1436,693,1469,0,0
785,1434,870,1467,20,0
202,1491,253,1528,Pcs,0
594,1536,712,1569,460.00-,0
770,1535,875,1566,425,0
203,1593,257,1627,Pcs,0
617,1636,716,1669,18.00-,0
775,1633,875,1668,105,0
203,1692,257,1725,Pcs,0
614,1734,717,1768,50.00-,0
773,1733,876,1767,299,0
206,1789,257,1823,Pcs,0
616,1832,718,1867,50.00-,0
774,1831,878,1863,340,0
209,1887,260,1920,Pcs,0
779,1929,880,1963,150,0
635,1932,701,1964,0,0
635,1982,686,2014,2.5,0
604,2032,881,2063,199.60- 1996.40,0
636,2080,686,2114,2.5,0
602,2125,881,2162,99.80- 698.20,0
636,2179,686,2212,2.5,0
637,2230,702,2263,0,0
510,1982,561,2016,2.5,0
210,2083,261,2117,Pcs,0
512,2081,561,2113,2.5,0
212,2183,261,2215,Pcs,0
512,2178,562,2215,2.5,0
779,2231,882,2262,299,0
620,2328,723,2348,"20,00-",0
783,2329,882,2362,170,0
60,2430,384,2463,THINK BW AQUA 250ml,8
55,2480,118,2513,3401,0
45,2522,404,2561,HIMI FRS STWBRY 100ml,8
54,2578,263,2610,3304 Pcs,0
54,2624,405,2662,MGG NDL MERI MSL 60g,8
58,2674,121,2709,1902,0
52,2724,406,2760,MAGGI SPCL MSL 370g,8
61,2776,122,2807,1902,0
55,2816,282,2855,SCOT SCRUBERS,8
53,2870,119,2904,3921,0
40,2946,228,2955,Gala Brush,8
638,2428,706,2462,0,0
798,2427,884,2464,69,0
213,2479,264,2512,Pos,0
623,2527,722,2559,14.00-,0
782,2527,882,2560,126,0
638,2624,705,2656,0,0
798,2623,884,2657,"24,00",0
213,2674,262,2707,Pcs,0
638,2722,706,2756,0,0
798,2723,884,2755,42,0
213,2771,264,2808,Pcs,0
603,2823,650,2860,-,0
639,2820,884,2860,"0,00320,00",0
213,2869,263,2904,Pcs,0
640,2920,705,2952,0,0
638,2968,689,3002,2.5,0
621,3017,883,3052,51.00- 249.00,0
639,3070,688,3105,2.5,0
783,2919,883,2953,"100,00",0
54,2969,122,3001,9603,0
212,2969,263,3002,Pcs,0
514,2967,563,3001,2.5,0
54,3014,370,3053,Cala No Dust Broom,8
54,3072,122,3103,9603,0
213,3071,264,3104,Pcs,0
515,3071,566,3104,2.5,0
124,3119,262,3150,SUBTOTAL,0
761,3119,882,3150,5731.6,0
126,3216,209,3249,TOTAL,9
124,3266,173,3298,SBI,0
761,3216,882,3249,5731.6,10
761,3265,882,3297,5731.6,0
231,3414,862,3448,Your mobile number,0
337,3460,685,3496,9884150380,0
196,3509,862,3549,has been registered,0
232,3559,755,3595,with Big Bazaar,0
125,3658,652,3693,PAYB ACNT NO. 9401XXXXX.XXXG602,0
125,3706,564,3744,Mobile NO.: MI9384:50380,0
125,3806,759,3842,PIECES PURCHASED: 23 DISC ITEMS: 8,0
197,3857,897,3898,TOTAL. SAVING: 962.40,0
214,3956,264,3990,GST,0
213,4005,280,4038,CGST,0
214,4054,281,4087,SGST,0
337,3956,475,3990,BASE AMT,0
339,4004,458,4040,5224.96,0
338,4054,459,4089,5224.96,0
570,3953,689,3991,TAX ANT,0
567,4005,670,4041,213.32,0
568,4055,666,4089,13.32,0
165,4315,833,4351,lx Invoice Number- 2541017000049998,0
782,4461,938,4501,Auth Sign,0
535,4561,744,4598,Praveerkumar,0
375,4614,799,4644,MEMO NO.004399B Tr:64028,4
412,4662,691,4695,30-11-2019 17:30,6
251,4565,408,4599,CH:520464,
141,4611,319,4647,TILL NO.17,
216,4665,333,4697,St:2541,
184,4715,815,4744,Net Amount is inclusive of all taxes,
164,4762,833,4792,Total Savings add to distount over MRP,
271,4821,723,4843,and additiona Promotions.,
235,4911,725,4944,BBPC NOV OFFER,
308,4960,691,4995,THIS WINTER,
204,5011,797,5042,ENROL/RENEW GET,
130,5060,834,5088,BENEFIT UPTO RS 1500,
129,5106,364,5143,OFFER 1,
472,5099,868,5137,- 30 NOV 2019,
507,5151,694,5199,C Apply,
307,5156,476,5188,T C,
131,5252,833,5293,Avail 10 Future Pay,
96,5302,841,5340,Cashback Upto Rs.150,
137,5347,870,5383,on shopping of Rs 750,
203,5399,648,5435,Till 8th Dec.,
96,5448,906,5481,To register give Missed,
167,5499,799,5532,Call to 8010350000,
700,5400,798,5434,TnC,
