xmin,ymin,xmax,ymax,Object,label
224,222,691,256,TAX INVOICE/BILL OF SUPPLY,0
198,274,710,304,BIG BAZAAR FUTURE RETAIL LTD,1
227,321,695,360,"PHOENIX MARKET CITY,NO.142",2
199,370,723,407,"VELACHERY, VELACHERY MAIN ROAD",2
322,419,603,452,CHENNAI:- 600042,2
305,467,622,501,Tel No: 8088420084,0
253,519,658,550,HELPLINE: 1800 266 2255,0
93,568,816,599,GST TIN:33AADCB1093N1ZN W.E.F 01.07.2017,0
217,619,710,649,CIN NO:L51909MH2007PLC268269,0
10,712,179,750,ITEM DESC,7
448,714,675,745,QTY DISC AMT,0
448,762,657,795,CGSTX SGST,0
733,713,853,745,NET AMT,0
13,761,72,803,HSN,0
182,765,232,797,UOM,0
715,861,760,892,Rs.,0
735,907,854,944,1799,0
609,909,676,944,0,0
12,907,233,954,Walking-S479,8
11,958,90,995,6404,0
183,962,234,993,Pcs,0
14,1006,304,1042,"SHY, GNKFT,S, NAVY",8
609,1007,676,1040,0,0
610,1057,659,1090,2.5,0
610,1105,677,1138,0,0
610,1155,659,1187,2.5,0
608,1204,678,1237,0,0
611,1253,660,1287,2.5,0
610,1304,678,1336,0,0
609,1352,660,1387,2.5,0
609,1401,679,1434,0,0
610,1450,660,1483,2.5,0
488,1009,495,1041,1,0
751,1007,854,1039,599,0
12,1056,91,1093,6208,0
184,1060,235,1091,Pcs,0
486,1058,535,1091,2.5,0
488,1107,496,1140,1,0
486,1156,535,1189,2.5,0
488,1204,496,1239,1,0
487,1254,536,1286,2.5,0
489,1304,498,1337,1,0
487,1354,537,1386,2.5,0
10,1102,339,1140,"DJC, SHORT,34,BLACK",8
752,1105,855,1139,799,0
12,1154,91,1194,6203,0
182,1158,233,1189,Pcs,0
10,1200,324,1240,"SHY,GNKFT,XL,NAVY",8
750,1205,855,1236,599,0
11,1252,92,1292,6208,0
183,1256,235,1289,Pcs,0
12,1304,287,1338,"BUF, TSRT,L, NAVY",8
751,1304,855,1336,599,0
13,1350,92,1393,6109,0
184,1355,234,1387,Pcs,0
24,1404,341,1435,"SRISHTI,BTTM,M,PEA",8
751,1401,856,1433,349,0
12,1448,92,1490,6104,0
185,1452,235,1485,Pcs,0
480,1451,536,1484,2.5,0
96,1501,234,1534,SUBTOTAL,0
734,1499,857,1532,4744,0
96,1600,182,1634,TOTAL,9
95,1650,164,1684,AXIS,0
734,1599,856,1631,4744,10
735,1647,858,1682,4744,0
203,1795,837,1827,Your Mobile Number,0
312,1843,659,1876,7588226308,0
168,1892,837,1925,Has Been Registered,0
204,1949,729,1976,with Big Bazaar,0
97,2042,432,2073,PIECES PURCHASED: 6,0
187,2140,237,2173,GST,0
541,2139,662,2171,TAX AMT,0
542,2188,645,2219,207.33,0
542,2234,646,2270,207.33,0
310,2140,449,2171,BASE AMT,0
186,2188,255,2219,CGST,0
312,2187,433,2219,4329.36,0
188,2238,433,2269,SGST 4329.36,0
125,2496,800,2530,Tax Invoice Number - 2541014000053141,0
755,2647,911,2679,Auth Sign,0
525,2744,678,2782,Anandaraj,0
349,2793,770,2825,MEMO NO.0053141 Tr:84035,4
383,2843,664,2875,31-12-2019 17:52,6
155,2890,788,2923,Net Amount is inclusive of all taxes,
136,2940,807,2972,Total Savings add to discount over MRP,
242,2997,695,3023,and additional Promotions.,
242,2746,399,2777,CH:470550,
119,2794,292,2825,TILL NO.14,
189,2842,306,2874,St:2541,
206,3087,696,3123,BBPC DEC OFFER,
279,3137,662,3172,THIS WINTER,
173,3186,768,3219,ENROL/RENEW GET,
99,3236,804,3266,BENEFIT UPTO RS 1500,
99,3286,839,3321,OFFER 1 - 31 DEC 2019,
253,3328,670,3376,T C Apply,
64,3432,873,3472,Download Future Pay App,
74,3474,874,3518,Get Cashback Rewards on,
133,3538,798,3567,your shopping Get,
40,3574,872,3616,Exclusive Offers Deals,
66,3620,864,3665,"To Install, Give A Call",
153,3670,806,3714,at 8010 35 000 O Now,
