xmin,ymin,xmax,ymax,Object,label
376,153,599,188,ANNA VILAAS,1
295,189,679,238,VELACHERY - CHENNAI,2
364,244,605,284,PHOENIX MALL,2
263,287,702,334,GSTIN : 33ADTFS5376H1ZH,0
284,339,676,397,COUNTER SALE,0
277,409,678,477,TOKEN NO:5,0
51,488,390,531,Bitl No :ACI57143,4
39,535,336,586,Date : 25/Sep/2019,6
39,584,229,617,Salesman :-,0
447,561,664,595,Time :11:14:43,6
36,676,103,709,Item,7
493,703,561,729,Rate,0
618,708,670,740,Qty,0
777,712,838,741,Amt,0
32,759,561,826,Annavilaas Signature133.00.,8
647,793,832,832,1 133.00,0
21,871,482,922,No of Item : 1 No Qty :1,0
341,998,491,1032,Subtotal,0
736,1014,861,1054,133,0
341,1052,452,1083,CGST,0
781,1073,856,1110,3.33,0
336,1108,447,1139,SGST,0
776,1127,851,1163,3.33,0
336,1166,522,1202,Round Off,0
772,1183,849,1222,0.35,0
329,1273,562,1316,Total Amount,9
722,1291,839,1332,140,10
228,1381,606,1419,THANK YOU VISIT AGAIN,
5,1403,200,1435,Username : bill,
6,1441,491,1483,System Name : DESKTOP-8D1TB9U,
4,1483,774,1577,Amount Tc Pay : Rs 140,
