xmin,ymin,xmax,ymax,Object,label
61,144,884,242,TOYSAUS BABIESUS,0
130,321,805,355,Tablez Toyz Pvt. Ltd.,1
132,374,810,400,"G-A2, Ground Floor,PMC Chennai Old",2
111,410,829,443,"Door.No. 66,New Door No.142,Velachery",2
412,450,523,473,Ph No.,0
553,489,661,511,Email:,0
307,566,632,601,TAX INVOICE,0
45,673,621,697,Invoice No : RTN01B1920014387,4
43,747,120,771,Name,0
43,785,160,808,Mobile,0
295,784,501,815,: 9976799274,0
43,820,178,846,Address,0
210,830,213,845,:,0
291,859,403,886,: RAHUL,0
288,894,499,925,: 28-10-2019,6
44,860,139,882,Staff,0
41,897,118,918,Date,5
563,901,639,923,Time,5
690,898,798,926,: 20:51,6
44,939,359,967,Sr Baroode/Name,0
555,942,629,976,Qty,0
701,943,818,966,Amount,0
124,979,359,1003,8.03517E+11,0
404,982,480,1011,Imag,8
704,984,818,1008,299,0
122,1018,261,1045,inarium,0
303,1021,359,1042,Uoi,0
422,1021,457,1042,Do,0
121,1055,625,1085,HSN/SAC : 3407009000 12.00,0
181,1173,370,1195,Total Qty:,0
180,1211,396,1231,CGST 6.00,0
182,1249,396,1270,SGST 6.00,0
702,1213,796,1235,16.02,0
702,1251,796,1272,16.02,0
680,1287,796,1308,299,10
181,1286,310,1306,Total :,9
39,1325,118,1348,Visa,
680,1329,796,1351,299,
79,1401,634,1427,Price Inolusive of all taxes,
40,1476,496,1502,GSTIN 33AAFCT8925M1ZU,
39,1513,573,1539,CIN : U52398KL2016PTC046078,
39,1551,395,1574,Conneot with us on,
37,1588,315,1617,www.toysrus.in,
297,1666,628,1693,RTN01B1920014387,
