xmin,ymin,xmax,ymax,Object,label
32,140,856,223,ToysUS BABIESUS,0
103,316,776,339,Tablez Toyz Pvt. Ltd.,1
107,369,783,386,"G-A2, Ground Floor,PMC Chennai Old",2
95,403,803,429,"Door. No. 66,New Door No.142,Velachery",2
387,443,496,465,Ph No.,0
525,480,636,501,Email:,0
282,559,608,589,TAX INVOICE,0
26,673,599,690,Invoice No : RTN01B1920016688,4
23,747,102,769,Name,0
24,785,142,808,Mobile,0
24,822,195,842,Address :,0
275,856,505,883,: SANTHAKUMAR,0
271,893,481,920,: 28-11-2019,6
27,861,122,883,Staff,0
544,894,620,915,Time,5
674,891,786,915,: 16:13,6
24,897,102,925,Date,5
27,940,342,963,Sr Barcode/Name,0
108,979,361,1000,8.90249E+12,0
537,964,612,963,Qty,0
681,935,798,955,Amount,0
686,973,799,996,899,0
409,976,461,999,Spe,8
108,1015,442,1037,ed Up T-20 Wooden,8
106,1054,480,1073,HSN/SAC : 9506 12.00,0
168,1172,357,1199,Total Qty:,0
169,1209,383,1228,CGST 6.00,0
688,1204,782,1226,48.16,0
688,1242,782,1265,48.16,0
667,1279,782,1301,899,0
170,1248,383,1267,SGST 6.00,0
168,1284,306,1310,Total :,9
648,1321,782,1343,1000,10
649,1370,783,1380,-101,
28,1327,106,1349,CASH,
29,1364,325,1385,CHANGE RETURNED,
69,1441,622,1457,Price Inolusive of all taxes,
28,1516,484,1534,GSTIN : 33AAFCT8925M1 ZU,
30,1550,564,1573,CIN : U52398KL2016PTC046078,
29,1589,386,1610,Conneot with us on,
29,1630,306,1655,www.toysrus.in,
288,1702,619,1728,RTN01B1920016688,
