xmin,ymin,xmax,ymax,Object,label
48,140,876,227,TOYSAUS BABIESAUS,0
121,318,794,344,Tablez Toyz Pvt. Ltd.,1
126,372,802,396,"G-A2, Ground Floor,FMC Chennai Old",2
98,406,820,434,"Door. No. 66 ,New Door No.142,Velachery",2
405,446,514,468,Ph No.,0
543,483,653,504,Email:,0
301,561,624,591,TAX INVOICE,0
45,673,617,692,Invoice No : RTNO1B1920016575,4
42,747,119,771,Name,0
42,785,161,807,Mobile,0
287,781,499,809,: 9884304016,0
41,822,213,843,Address :,0
298,856,502,881,: E. PAPPITHA,0
286,892,498,922,: 25-11-2019,6
46,862,141,884,Staff,0
43,899,120,920,Date,5
562,897,638,917,Time,5
690,894,797,917,: 16:09,6
46,942,359,964,Sr Barcode/Name,0
554,940,629,969,Qty,0
700,939,817,960,Amount,0
125,982,378,1002,8.90608E+12,0
423,980,480,1002,Kaa,0
767,978,816,1000,0.01,0
123,1017,360,1047,doo Jodi Joy,8
125,1056,578,1077,HSN/SAC : 95049090 12.00,0
124,1097,442,1122,Combo Offer- Buy,0
126,1132,281,1153,3 at 899,0
427,1015,465,1045,Zo,0
749,1092,799,1116,0,0
125,1169,378,1189,8.90608E+12,0
424,1168,481,1192,Kaa,0
703,1167,818,1188,599,0
124,1207,460,1227,doo Steps To Prid,8
123,1243,602,1270,HSN/SAC : 95049090 12.00,0
125,1281,441,1307,Combo Offer- Buy,0
138,1314,281,1340,3 at 899,0
127,1357,380,1377,8.90608E+12,0
666,1289,799,1302,-108.57,0
424,1355,480,1378,Dis,0
706,1355,818,1376,499,0
124,1395,461,1415,ney -Pixoo-Lion Ki,8
125,1430,579,1452,HSN/SAC : 95049090 12.00,0
125,1469,442,1496,Combo Offer- Buy,0
126,1508,281,1529,3 at 899,0
685,1478,798,1491,-90.44,0
186,1588,373,1615,Total Qty:,0
186,1625,402,1650,Total Diso:,0
685,1623,799,1645,199.01,0
186,1664,400,1684,CGST 6.00,0
188,1701,401,1720,SGST 6.00,0
187,1738,317,1760,Total :,9
705,1662,799,1683,48.16,0
706,1698,799,1721,48.16,0
685,1736,800,1758,899,10
45,1780,165,1800,Master,
686,1776,801,1798,899,
86,1854,639,1873,Prioe Inolusive of all taxes,
46,1930,506,1954,GSTIN : 33AAFCT8925M1 ZU,
48,1968,581,1989,CIN : U52398KL2016PTC046078,
47,2007,403,2026,Connect with us on,
47,2043,324,2069,www.toysrus.in,
306,2118,636,2142,RTN01B1920016575,
