xmin,ymin,xmax,ymax,Object,label
365,252,1155,276,Amazeus Foods India LLP,0
372,304,1151,332,Smoke-The Sizzler house,1
303,357,1188,384,"FC-01.1St Floor,Food Court",2
405,412,1121,443,Phonix Palladium Mall,2
436,463,1086,494,VelacherY Main Road,2
333,519,1188,554,Velachery-Chennail-600042,2
29,627,264,658,Bill No,3
332,624,538,658,Waiter,0
644,622,738,658,TNo,0
846,623,980,656,Date,5
1234,622,1371,661,Time,0
32,733,197,766,A1288,4
340,741,537,766,cashie,0
647,728,1300,766,FF 25/11/2019 15:43,6
40,837,173,870,Item,7
681,836,845,869,Price,0
991,837,1411,878,Qty Total Rs,0
41,939,574,974,CHICKEN LOLLIPOP,8
40,997,237,1028,NOODLE,8
40,1047,171,1077,RICE,8
651,938,846,977,408.57,0
762,995,845,1032,0.01,0
762,1044,846,1082,0.01,0
959,942,1126,983,1,0
960,996,1126,1037,1,0
960,1050,1127,1089,1,0
1207,946,1414,987,408.57,0
1324,1005,1413,1042,0.01,0
1324,1056,1413,1094,0.01,0
553,1115,574,1119,Alie-,0
44,1151,510,1193,Total Quantity,0
46,1205,410,1235,Grand Total,0
49,1259,343,1287,SGST 2.5,0
47,1311,377,1336,CGST 2.5 As,0
47,1365,378,1391,Net Amount,9
49,1415,381,1441,CreditCard,0
962,1154,1126,1195,3,0
1209,1214,1412,1255,408.59,0
1243,1268,1410,1310,10.21,0
1243,1319,1408,1359,10.21,0
1207,1369,1409,1411,429,10
1210,1421,1410,1465,429,0
354,1455,1097,1526,"Thank You, Visit Again",0
455,1511,684,1542,For Gem,0
