xmin,ymin,xmax,ymax,Object,label
320,279,1165,310,Amazeus Foods India LLP,0
336,326,1162,373,Smoke-The Sizzler house,1
265,393,1202,431,"FC-01.1St Floor, Food Court",2
382,442,1134,479,Phonix Palladium Mall,2
420,497,1101,523,Velachery Main Road,2
320,555,1215,572,Velachery-Cher nail-600042,2
27,655,269,690,Bill No,3
333,661,545,694,Waiter,0
655,654,753,690,TNo,0
865,648,1003,681,Date,5
1264,638,1405,674,Time,0
29,764,205,800,A1326,4
354,774,555,796,cashie,0
666,760,1335,782,FF 27/11/2019 11:54,6
35,873,177,912,Item,7
707,867,876,897,Prioe,0
1025,859,1450,893,Qty Total Rs,0
34,987,569,1015,PASTA PRIMAVERA,8
674,974,880,1007,284.76,0
998,971,1167,1006,1,0
1248,969,1458,1007,284.76,0
1005,1081,1174,1118,1,0
35,1099,532,1138,Total Quantity,0
36,1157,429,1189,Grand Total,0
255,1208,354,1247,2.5,0
1261,1141,1475,1180,284.76,0
1344,1194,1482,1237,7.12,0
1349,1255,1490,1298,7.12,0
1281,1314,1496,1355,299,10
1285,1372,1503,1415,299,0
38,1213,178,1251,SGST,0
37,1273,320,1307,CGST 2.5,0
34,1334,394,1366,Net Amount,9
38,1391,179,1426,Cash,0
369,1447,1174,1476,"Thank You, Visit Again",0
479,1503,582,1543,For,0
623,1492,1044,1548,GST Applied,0
