xmin,ymin,xmax,ymax,Object,label
365,234,1120,274,Ama zeus Foods India LLP,0
362,289,1117,330,Smoke-The Sizzler house,1
294,344,1149,382,"FC-01.1St Floor, Food Court",2
393,401,1083,441,Phonix Palladium Mall,2
420,457,1047,494,Velachery Main Road,2
322,512,1145,558,Velachery-Chennail-600042,2
244,661,25,623,ON TITE,0
317,623,516,661,Waiter,0
818,627,943,661,Date,5
710,660,622,626,ONI,0
1184,628,1310,667,Time,0
28,730,187,765,A1222,4
326,741,513,767,cashie,0
620,735,1237,774,FF 24/11/2019 15:19,6
36,834,161,869,Item,7
946,843,1345,885,Qty Total Rs,0
618,940,805,978,380,0
1150,946,1340,983,380,0
536,983,27,941,ZIS HXES NOLINA,8
724,996,805,1034,0.01,0
25,997,150,1031,RICE,8
27,1050,444,1086,VIKGIN MOJITO,8
1262,1003,1343,1039,0.01,0
1071,1091,961,1054,0,0
1151,1056,1344,1093,171.43,0
617,1048,804,1088,"171,43",0
27,1158,474,1204,Total Quantity,0
28,1213,377,1251,Grand Total,0
204,1262,331,1311,"2,5",0
1147,1224,1341,1264,551.44,0
1182,1281,1340,1319,13.79,0
150,1304,30,1269,ISS,0
28,1323,279,1357,CGST 2.5,0
1181,1337,1337,1372,13.79,0
1142,1389,1335,1426,579,10
24,1376,339,1412,Net Amount,9
26,1429,151,1463,Cash,0
319,1485,602,1524,Thank You,0
673,1491,1031,1538,Visit Again,0
415,1538,904,1590,For GST Applied,0
