xmin,ymin,xmax,ymax,Object,label
332,239,1024,245,Ama zeus Foods India LLP,0
327,290,1021,298,Smoke-The Sizzler house,1
265,341,1052,347,"FC-01.1St Floor, Food Court",2
357,392,992,402,Phonix Palladium Mall,2
385,441,961,453,Velachery Main Road,2
298,494,1052,505,Velachery-Chennail-600042,2
17,592,231,625,Bill No,3
295,595,476,623,Waiter,0
573,588,655,616,TNo,0
752,584,867,613,Date,5
1091,575,1206,607,Time,0
20,694,169,726,A2720,4
302,703,477,721,cashie,0
574,688,1142,706,FF 24/12/2019 20:53,6
27,798,148,829,Item,7
609,789,751,820,Price,0
877,784,1236,804,Qty Totai Rs,0
582,887,752,915,357.17,0
642,935,1042,973,0.01 2.000,0
582,985,753,1015,380,0
582,1037,754,1067,114.28,0
849,883,1236,906,1.000 357.17,0
1123,929,1237,958,0.02,0
851,981,1237,1005,1.000 380.00,0
852,1033,1238,1057,1.000 114.28,0
33,902,512,922,GRILLED FISH SIZ,8
30,951,210,979,NOODLE,8
30,1000,513,1020,MUTTON SEEKH SIZ,8
30,1050,518,1071,FLAVOURED LEMONA,8
851,1130,994,1161,5,0
30,1150,455,1182,Total Quantity,0
30,1202,364,1226,Grand Total,0
27,1250,270,1279,Discount,0
215,1295,300,1327,2.5,0
1066,1179,1241,1209,851.47,0
1097,1229,1241,1260,53.58,0
1097,1281,1243,1312,19.95,0
1098,1331,1244,1360,19.95,0
1069,1381,1244,1412,838,10
1069,1431,1247,1464,838,0
32,1302,150,1332,SGST,0
32,1352,271,1377,CGST 2.5,0
31,1402,332,1426,Net Amount,9
33,1452,336,1477,CreditCard,0
312,1497,969,1518,"Thank You, Visit Again",0
402,1543,851,1578,For GST Applied,0
