xmin,ymin,xmax,ymax,Object,label
590,304,787,281,tralitti tre-mh,0
119,487,892,506,RMKU Fabrics Pvt. Ltd.,1
316,529,649,553,"S-55,S-56,S-57,S-58",2
209,576,719,595,"Phoenix Market City,Velachery",2
281,618,650,640,Chennai - 42 - 600042,2
334,661,614,683,Ph: 044-66513500,0
247,707,705,725,CIN: U52300TN2011PTC081630,0
282,750,669,772,GSTIN: 33AAFCR4022H1ZR,0
302,835,687,857,TAX INVOICE,0
108,928,512,948,Sr.No : S19Y05VF0028886,4
304,967,571,991,YO5/RT-1,0
231,1010,425,1038,: 25/11/2019,6
127,969,194,999,No,0
109,1016,177,1043,Date,0
605,1005,815,1032,Time : 13:52,0
111,1103,545,1123,Place of Supply : Chennai,0
111,1147,498,1168,Delivery : Ex Showroom,0
113,1191,570,1211,State/Code : Tamil Nadu/33,0
607,1095,639,1122,42,0
696,1094,798,1119,600042,0
113,1279,322,1303,SNo HSN Code,0
379,1273,411,1301,RP,0
468,1272,849,1294,Qty Pcs SM Amount Rs.,0
109,1360,239,1397,1. 6214,0
150,1409,612,1437,CTJ90112/4/17 DUPPATTA NOS,8
106,1448,339,1479,Basic Value :,0
312,1364,712,1390,125.00 1.00 1 25464,0
754,1401,855,1426,125,0
377,1449,662,1474,119.05 - GST : 5,0
125,1535,256,1567,Sold Pcs,0
597,1620,721,1654,Total :,9
758,1620,859,1646,125,10
120,1716,382,1743,Taxable Summary,
121,1804,170,1831,GST,
245,1802,719,1824,TAX.VALUE CGST SGST IGST,
776,1796,861,1825,TOTAL,
138,1890,209,1919,5,
282,1890,384,1916,119.05,
457,1887,525,1917,2.97,
599,1885,703,1912,2.97 0,
778,1884,880,1910,125,
122,1979,208,2006,TOTAL,
284,1975,407,2012,119.05..,
600,1973,704,1999,2.98 O,
780,1971,883,1998,125,
389,2058,526,2089,Tota,
677,2059,880,2084,125,
446,2360,897,2387,For RMKU Fabrics Pvt. Ltd.,
498,2451,849,2478,Authorized Si gnatory,
179,2498,814,2522,Goods once sold cannot be taken back,
304,2541,673,2566,Thanks for your visit,
392,2584,602,2615,Visit again,
181,2630,814,2652,SAVE MORE WITH YOUR BONUS CARD TODAY,
164,2723,833,2738,"WWW.rmkv.com, email: feedbackrmkv.com",
153,2756,828,2782,"R.0.:176F, Trivandram Road, Vannarpettai",
341,2803,657,2828,Tirunelveli-627003,
148,2936,383,2972,Customer Copy,
