xmin,ymin,xmax,ymax,Object,label
83,198,635,222,RMKU Fabrics Pvt. Ltd,1
230,227,468,257,"S-55, S-56, S-57,S-58",2
136,262,520,293,"Phoenix Market City,Velachery",2
190,308,465,327,Chennai - 42 - 600042,2
224,330,437,363,Ph: 044-66513500,0
170,364,502,394,CIN: U52300TN2011PTC081630,0
192,399,480,425,GSTIN: 33AAFCR4022H1ZR,0
212,462,483,493,TAX INVOICE,0
63,527,347,559,Sr. No : S19Y11 VFO003571,4
112,590,66,569,ON,0
58,590,282,624,Date : 26/10/2019,6
195,570,480,587,Y11/BC-1049,0
420,592,573,617,Time : 17:44,0
50,667,366,693,Place of Supply : Chennai,0
49,699,329,722,Delivery : Ex Showroom,0
63,721,382,754,State/Code : Tamil Nadu/33,0
412,669,565,682,42 - 600042,0
57,788,197,819,SNo HSN Code,0
240,787,273,815,RP,0
311,789,600,820,Qty Pcs SM Amount Rs.,0
45,848,139,878,1. 6115,0
185,863,343,885,449.00 1.0D,0
68,892,341,919,CKJ90141/2/84 LEGGING,8
36,909,381,947,Basic Value : A27-62 6S,0
418,864,483,883,25186,0
510,896,588,917,449,0
177,1023,452,988,RUYVELACHERY,0
224,1066,434,1046,AWERVERED/,0
52,974,137,1006,Sold Pcs,0
505,1058,581,1079,449,10
40,1099,233,1133,Taxable Summary,
129,1168,321,1199,TAX.VALUE CGST,
520,1177,593,1206,TOTAL,
442,1266,402,1239,0 69,
512,1252,594,1278,449,
144,1244,217,1265,427.62,
322,1268,273,1246,6 69,
28,1303,87,1326,TOTAL,
143,1308,216,1329,427.62,
510,1314,595,1343,449,
320,1334,261,1313,69069,
217,1373,334,1398,Total,
