xmin,ymin,xmax,ymax,Object,label
936,354,1202,329,RAKY,0
317,511,991,547,RmKV Silks Pvt. Ltd.,1
460,582,852,621,"S-55,S-56,S-57,S-58",2
339,629,978,665,"Phoenix Market City,Velachery",2
435,686,879,711,Chennai - 42 - 600042,2
476,737,842,766,Ph: 044-66513500,0
340,792,979,811,CIN: U52320TN2011PTC081680,0
389,843,933,866,GSTIN: 33AAFCR4024B1Z1,0
454,911,868,943,TAX INVOICE,0
119,1013,630,1056,No : YO5/S0-49,0
117,1117,476,1149,DATE : 27/12/2019,6
981,1095,1215,1122,Time : 18:25,6
117,1182,606,1199,Sr.No : S19Y05VS0025027,4
118,1242,770,1254,Place of Supply: Chennai - 42 - 600042,0
119,1284,521,1302,Delivery : Ex Showroom,0
118,1324,596,1349,State/Code : Tamil Nadu/33,0
120,1431,192,1457,SNO,0
253,1427,322,1455,HSN,0
383,1424,448,1451,GST,0
570,1419,655,1445,RATE,0
747,1415,816,1444,QTY,0
869,1412,929,1439,PCS,0
981,1405,1237,1432,SM AMOUNT,0
239,1514,319,1541,5007,0
410,1510,659,1532,5.00 3991.00,0
750,1502,820,1528,1,0
984,1497,1065,1524,7593,0
124,1572,734,1586,CSJ90001/20/3 Blended Silk Saree,8
1095,1550,1227,1575,3991,0
128,1667,338,1706,TOTAL,0
442,1656,774,1695,Sold Pcs : 1,0
982,1648,1226,1685,3991,0
126,1776,359,1807,Tax Summary,0
129,1864,548,1885,GST TAXABLE VALUE,0
623,1855,711,1881,CGST,0
794,1849,879,1878,SGST,0
966,1847,1041,1874,IGST,0
1124,1842,1236,1869,TOTAL,9
132,1952,149,1982,5,0
809,1939,1016,1963,95.03 0.00,0
1108,1932,1240,1958,3991,10
132,2041,244,2068,TOTAL,
810,2027,1018,2051,95.03 0.00,
1110,2020,1242,2046,3991,
752,2131,1231,2189,Rs. 3991.00,
907,2250,1240,2272,RMKV Silks Pvt. Ltd.,
882,2348,1241,2386,Authorized Signatory,
365,2423,1019,2438,Goods once sold cannot be taken back,
520,2463,864,2486,Thanks for your visit,
604,2505,780,2545,Visit again,
301,2560,1087,2571,SAVE MORE WITH YOUR BONUS CARD TODAY,
309,2616,1080,2636,"www.rmkv.com, email: feedbackrmkv.com",
341,2659,1049,2683,"R.O.:176F,Trivandram Road,Vannarpettai",
537,2704,854,2726,Tirunelveli-627003,
144,2789,354,2817,Customer Copy,
618,2028,681,2197,ERED,
510,2102,546,2196,ACHL,
