xmin,ymin,xmax,ymax,Object,label
300,281,492,312,Tax Invoice,0
210,332,580,360,Globus Stores fvt Ltd,1
3,375,774,408,"Phoenix Market City,F-31, Indina Gardhi Naga",2
4,431,210,470,"r, Velachery",2
128,480,670,508,"Chennai, Tamil Na k,300042, India",2
199,524,567,563,Phone:IN 046115004,0
205,574,563,612,GSFIN:334ABC3S741,0
7,627,275,668,Duplicate No :0,0
11,675,496,707,Invoice No :04701170619/0010,4
9,725,191,757,Cust. Name :,0
6,773,281,818,Cust.ContactNu:,0
6,823,222,865,Cust.GSTIN :,0
14,875,388,904,Card Num :4893XXX8: 1,0
11,922,271,968,Counter Nd :01,0
8,972,363,1013,pate :-17/08/20 914,6
14,1023,371,1055,Cashier Na -EIRD4756,0
554,1121,579,1147,1,0
11,1219,834,1245,Item Code/Taxes HSM Cole Mip Cty Disc Total,0
16,1317,166,1352,b03299495,8
14,1368,121,1411,Style:,0
11,1417,59,1454,PR:,0
67,1470,133,1502,CGST,0
258,1314,841,1349,"62052000-359: 10 539: -359,60",0
463,1386,774,1498,bus,0
278,1414,396,1452,342.48,0
168,1464,391,1500,250 8.56,0
68,1520,384,1549,SGST 2.50 8.56,0
298,1614,402,1648,359,0
13,1713,173,1754,p03340148,8
265,1715,846,1741,62052000 1399 1.0 839. 559.60,0
21,1762,127,1808,Style:,0
17,1808,74,1851,PR:,0
438,1808,782,1948,obus,0
275,1812,388,1850,532.9,0
71,1865,140,1895,CGST,0
189,1858,395,1892,"2,50 13.32",0
73,1913,391,1953,SGST 2.50 13.332,0
294,2004,412,2045,559,0
16,2106,179,2149,b03327975,8
18,2153,122,2202,Style:,0
17,2207,70,2248,PR:,0
77,2259,392,2291,CGST 2.50 11.42,0
78,2309,395,2337,SGST 2.50 11.42,0
270,2107,851,2132,6205200 1199 i0 719. 479.60,0
277,2203,400,2240,456.76,0
588,2275,783,2379,Cus,0
299,2402,405,2437,479.6,0
21,2501,184,2543,3299507,8
21,2553,127,2588,Style:,0
21,2600,74,2638,PR:,0
82,2654,403,2685,CGST 2.50- 8.5t,0
83,2703,408,2737,SGST 12.50 8.56.,0
275,2503,856,2528,"62052000 399, L0 539. 359.60",0
294,2599,398,2635,342.48,0
303,2797,428,2832,359 60.,0
27,2995,265,3035,Tax Summary :,0
265,3047,332,3079,CGST,0
389,3044,459,3078,Rate,0
372,3092,454,3128,2.5-,0
511,3043,650,3075,Bue Amt,0
508,3091,639,3123,6/4:66,0
708,3039,827,3076,TaxAmt,0
726,3090,819,3124,41.96,0
403,3189,655,3231,"otal 4,68",0
712,3287,830,3324,TaxAmt,0
723,3333,823,3368,41.36,0
260,3290,336,3326,SGET,0
393,3291,664,3325,Rate Base Att,0
365,3335,641,3379,25 I674.68,0
430,3438,657,3468,otal : 1674.68,0
712,3436,800,3466,41.86,0
36,3586,326,3628,Items/Qty 4/4.00,0
36,3636,302,3678,Promo Discount:,0
34,3683,179,3723,Net Due:,9
415,3582,514,3623,ROnd:,0
713,3625,837,3666,2637-60,0
715,3677,838,3716,1758 00,10
736,3774,839,3812,258,
35,3787,398,3819,Amount Paid by card,
35,3835,433,3869,Amount Paid by Coupon,
36,3887,324,3919,Amount Returned:,
723,3832,840,3859,1500,
772,3879,841,3912,0,
242,4130,641,4171,Thank Kokk Vit atin,
248,4177,645,4206,Inclsive of ill taxcs.,
46,4229,845,4256,No Exchange and No Refund on Discounted Items,
248,4278,634,4314,WWw.globusfashione.com,
