xmin,ymin,xmax,ymax,Object,label
255,322,581,403,Bata,1
243,426,591,446,PHOENIX MARKET CITY,2
147,461,688,480,FIRST FLOOR UNIT NO-F-30 NO 142,2
259,496,576,515,VELACHERY MAIN RD,2
201,531,610,550,"CHENNAI, TAMIL NADU 33",2
206,566,629,586,PHONE NO 0XXXXXXXXXX,0
307,633,528,655,TAX INVOICE,0
165,669,672,695,GSTIN NO 33AABCB1043Q1ZT,0
149,705,689,724,INVOICE NO CM1786190022812,4
186,740,652,760,INVOICE DATE 09/11/2019,6
243,799,495,819,QTY UOM M.R.P,0
245,836,313,858,SIZE,0
59,800,183,821,ARTICLE,0
581,795,752,818,SUB-TOTAL,0
60,837,142,859,NAME,7
415,834,468,857,R.P.,0
60,873,217,898,HSN CODE,0
415,870,556,899,DISC/REF,0
59,936,244,958,9990070950,0
327,930,468,957,1 Pcs 3.00,0
635,932,699,955,0,0
60,975,225,997,PAPER BAG,8
294,973,329,996,95,0
405,973,469,996,0,0
59,1013,208,1035,42022210,0
407,1012,559,1034,CR 100.00,0
330,1050,470,1075,1 Pcs 3.00,0
406,1090,469,1114,0,0
296,1090,331,1114,95,0
61,1055,245,1077,9990070950,0
636,1051,699,1073,0,0
61,1091,226,1115,PAPER BAG,8
60,1131,208,1153,42022210,0
407,1130,560,1154,CR 100.00,0
60,1173,245,1196,9990070950,0
333,1167,469,1194,1 Pcs 3.00,0
636,1170,700,1192,"0,00",0
61,1212,226,1234,PAPER BAG,8
295,1209,330,1232,95,0
405,1209,469,1232,0,0
60,1251,208,1273,42022210,0
407,1250,560,1272,CR 100.00,0
65,1286,246,1318,9350211950,0
321,1286,506,1312,1 Pcs 149.00,0
638,1289,737,1310,139.44,0
62,1331,205,1351,HP Shiner,8
295,1329,330,1352,95,0
408,1329,506,1351,118.17,0
62,1369,208,1392,34059090,0
407,1368,544,1393,CR 9.56R,0
62,1412,246,1434,9350211950,0
327,1407,507,1433,1 Pcs 149.00,0
639,1412,738,1431,139.44,0
63,1451,206,1472,HP Shiner,8
297,1449,331,1473,95,0
409,1450,507,1470,118.17,0
413,1486,545,1510,CR 9.56R,0
328,1525,527,1551,1 Prs 2499.00,0
409,1568,526,1590,1981.95,0
63,1488,209,1510,34059090,0
59,1530,246,1553,8746979110,0
638,1528,757,1550,2338.7,0
60,1567,223,1592,Track Thon,8
299,1567,330,1590,11,0
411,1604,583,1631,CR 160.30R,0
342,1646,527,1670,1 Prs 2499.00,0
409,1687,527,1710,1981.95,0
408,1726,583,1748,CR 160.30R,0
63,1607,210,1630,54035990,0
61,1650,246,1672,8746952110,0
637,1648,757,1669,2338.7,0
61,1688,249,1711,CHARLES TO,8
299,1686,330,1710,11,0
63,1726,210,1749,64035990,0
333,1762,527,1789,1 Prs 2499.00,0
409,1805,528,1827,1981.95,0
637,1766,757,1788,2338.7,0
62,1768,246,1791,8399745080,0
64,1808,256,1829,N-WALK HUS,8
298,1805,333,1828,8,0
64,1846,210,1869,64041920,0
409,1845,584,1869,CR 160.30R,0
60,1906,347,1940,TOT.QTYSALE:8,0
139,1941,313,1964,EX/CLM:0,0
345,1977,528,2000,MRP Value:,0
374,2016,528,2039,RP Value:,0
322,2053,528,2077,Net Amount:,9
650,1976,770,1998,7804,0
650,2015,770,2037,6182.19,0
650,2053,770,2074,7294.98,10
323,2093,528,2121,Payment By:,
431,2131,530,2154,CASH:,
651,2131,770,2153,7294.98,
351,2189,565,2211,Change Due:,
734,2185,772,2214,0,
86,2250,301,2274,GST DETAILS,
110,2293,277,2314,HSN CODE,
350,2292,508,2315,RP VALUE,
551,2291,765,2313,CGST SGST,
120,2333,266,2355,64041920,
371,2333,487,2355,1981.95,
545,2332,738,2353,9.00 9.00,
111,2372,277,2393,FOOTWEAR,
545,2371,772,2392,178.38 178.38,
121,2411,266,2433,34059090,
379,2410,479,2430,236.34,
545,2409,738,2430,9.00 9.00,
92,2448,294,2470,SHOE POLISH,
552,2446,635,2471,21.28,
682,2446,763,2469,21.28,
120,2487,266,2510,42022210,
397,2486,459,2509,0,
545,2485,738,2507,"9,00 9.00",
98,2526,288,2548,CARRY BAGS,
561,2526,625,2548,0,
691,2524,754,2547,0,
120,2566,266,2588,64035990,
369,2564,488,2586,3963.9,
545,2565,738,2585,9.00 9.00,
111,2603,280,2625,FOOTWEAR,
544,2602,774,2624,356.76 356.76,
68,2658,564,2683,You were served by : M SUVETHA,
63,2697,535,2717,Customer mobile : 9791215517,
59,2761,537,2794,1. M.R.P. Inclusive of All Taxes,
42,2794,601,2823,2. All Exchange/Complaints must be,
62,2836,374,2857,supported by Involce,
53,2867,602,2891,3. Purchase of carry bags is optional,
62,2911,506,2937,and not necessary/mandatory,
63,2941,673,2967,4. Terms Conditions applySee overleaf,
82,2975,742,3003,"UOMUnit Of Measurement, QTYQuantity",
85,3007,351,3031,RPTaxable Value,
86,3044,637,3066,"PrsPairs, Pcs3DPieces, Pkt3DPacket",
83,3113,348,3135,GBGT DIscount,
180,3205,668,3228,Thank You For Shopping With Us,
147,3239,704,3253,Dloare rate vour chnnning ovnarienca,
147,3303,702,3319,Piease TaLE youi SilUppng eApEnence,
145,3330,701,3354,"through SMS, you would be receiving",
165,3369,681,3384,shortly. It will help us to serve you,
194,3402,652,3421,"even better, on your next visit.",
657,3433,775,3453,E. O.E.,
465,3467,777,3497,Authorized Signatory,
268,3537,581,3559,BATA INDIA LIMITED,
262,3566,669,3597,10201WB931PLC007261,
