xmin,ymin,xmax,ymax,Object,label
112,81,362,89,TAX INVOICE RILL SUFPLY,0
87,107,372,114,B1G BAZLAR FUETAII 110,1
109,131,363,145,PHOENIX MARDE CTN142,2
94,161,382,173,VELACHEY VELAER/ MAIN ROAD,2
258,185,315,204,6OX 42,2
145,214,324,235,Tel No: 8842034,0
124,248,344,266,HELPIINE: 800 2M 2215,0
41,280,430,297,"ISI 1IN:33AADXS 1093M1,N NI F 01.07.207",6
106,308,381,334,CIN NO:151900M4200 CA869,0
177,189,220,204,NNA,0
12,387,91,390,1TEN DE SC,7
232,368,355,387,QY OSC /MT,0
235,398,281,415,CSTA,0
386,367,448,382,NET AMT,0
19,473,197,497,MN ESS 35 M.STONE,8
15,500,51,523,3,0
96,503,123,521,Pcs,0
48,530,122,548,SUB1OTAL,0
378,450,402,470,Rs.,0
303,480,366,496,600.00-,0
323,507,350,524,2.5,0
399,478,455,495,199,0
258,506,283,523,2.5,0
401,535,454,552,199,0
60,587,94,605,OTAL,9
50,617,87,633,HDFC,0
402,591,456,608,199,10
403,619,456,636,199,
110,698,445,720,Your mobile number,
169,728,353,747,9999999999,
93,756,447,777,has been registered,
114,783,390,802,vith Big Bazaar,
57,839,388,857,PILCES PURCHASED. 1 DIS: ITES: 1,
101,867,469,882,TOTAL SAVING: 600.00,
59,894,320,911,TOTAL COUPON SAVINGS: 600.0,
59,922,152,940,3017429156,
253,920,320,937,: 600.0,
107,979,132,994,GST,
173,977,244,994,BASE AMT,
294,974,363,997,IX ANT,
286,1006,321,1022,4.14,
107,1006,141,1023,CGST,
176,1005,228,1023,189.52,
109,1031,229,1051,SGST 189.52,
287,1034,322,1049,4.14,
80,1181,246,1198,Tax Iavoice Numabei,
288,1180,440,1201,2 00 000479260,
416,1267,498,1278,Auth Sign,
93,1318,175,1336,CH:517504,
245,1317,414,1336,PAVITHU JAYARAMAN,
71,1343,158,1363,TIIL N3.7,
198,1347,422,1365,MENO NO 047968 Ir:14577,
114,1373,176,1390,St:2541,
96,1401,434,1423,Net Anount is in:lus of ali taxes,
88,1426,438,1448,lotal Savings add to discount cver MF,
144,1459,384,1477,and additiona Prototiuns.,
218,1374,292,1392,"20/0, 19",
332,1373,367,1392,07:19,
125,1507,388,1535,BBPC OCT OFFER,
109,1535,422,1559,ENROL /RI NEW GET,
109,1562,224,1580,FESTIVE,
268,1564,405,1586,BENEFITS,
146,1589,272,1603,UPTO RS,
