xmin,ymin,xmax,ymax,Object,label
106,149,269,186,Bata,1
107,204,267,206,PHOENIX MARKET CITY,2
63,222,312,220,FIRST FLOOR UNIT NO-F-30 NO 142,2
116,240,260,240,VELACHERY MAIN RD,2
89,257,277,256,"CHENVAI, TAMIL NADU 33",2
92,274,288,273,PHOVE NO OXXXXXXXXXX,0
139,306,240,307,TAX INVOICE,0
74,326,307,323,GSTIN NO 33AABCB1043Q1ZT,0
66,343,315,338,INVOICE NO CM1786190020769,4
83,355,298,359,INVOICE DATE 19/10/2019,6
111,389,227,391,QTY VOM M.R.P,0
189,400,214,411,R.P.,0
189,419,255,429,DISC/REF,0
267,378,345,387,SUB-TOTAL,0
27,389,82,399,ARTICLE,0
27,409,64,418,NAME,7
112,408,144,415,SZE,0
20,425,100,440,HSN CODE,0
151,450,219,459,1 Pcs 3.00,0
189,469,218,479,0,0
190,487,264,497,CR 100.00,0
28,458,112,466,9990070950,0
301,447,329,458,0,0
28,477,103,485,PAPER BAG,8
136,472,151,483,95,0
29,495,96,502,42022210,0
162,510,236,518,Prs 499.00,0
190,524,237,536,475.24,0
29,516,113,523,8719162090,0
138,512,143,521,1,0
302,506,348,516,499,0
137,529,152,538,9,0
28,534,90,541,NEW JOY,8
28,552,96,558,64041920,0
27,576,158,586,TOT.QTYSALE:2,0
69,588,142,603,EX/CLM:0,0
157,605,242,612,MRP Value:,0
171,624,244,631,RP Value:,0
310,602,356,612,502,0
310,620,357,630,475.24,0
310,639,358,650,499,10
148,644,243,648,Net Amount:,9
148,662,243,667,Payment By:,
221,677,245,688,LP:,
311,675,359,684,200,
75,684,126,695,896533,
199,697,245,706,CASH:,
312,693,359,702,299,
336,720,357,731,0,
165,730,262,733,Change Due:,
40,765,140,772,GST DETAILS,
165,780,239,786,RP VALUE,
178,799,226,806,475.24,
259,773,358,782,CGST SGST,
50,783,129,791,HSN CODE,
53,802,123,811,64041920,
256,793,347,803,2.50 2.50,
49,819,128,828,FOOTWEAR,
262,813,359,823,11.88 11.88,
52,838,121,847,42022210,
41,857,133,865,CARRY BAGS,
187,835,216,844,0,
258,833,347,843,9.00 9.00,
266,852,296,864,0,
326,851,354,862,0,
23,885,280,892,You ivere served by : A. Abdul Javid,
24,904,250,912,Customer mobile : 9894953980,
22,937,251,948,1. M.R.P. Inclusive of All Taxes,
27,958,283,964,2. All Exchange/Complaints must be,
27,976,176,985,supported by Invoice,
29,995,285,1003,3. Purchase of carry bags is optlonal,
30,1014,241,1020,and not necessary/mandatory,
30,1029,318,1035,4.Terms Conditions applySee overleaf,
45,1046,352,1052,"UOMUnit Of Measurement, QTYQuantity",
43,1064,169,1073,RDTaxable Value,
43,1082,302,1085,"PrsPairs, Pcs-Pieces, Pkt3Packet",
54,1114,169,1124,GBGST DIscount,
92,1161,323,1169,Thank You For Shopping With Us,
77,1178,335,1187,Please rate your shopping experience,
77,1195,335,1204,"through SMS, you would be receiving",
86,1212,326,1221,shortly. 1t will help us to serve you,
99,1232,319,1241,"even better, on your next visit.",
317,1244,371,1252,E. O.E.,
228,1263,372,1275,Authorizec Signatory,
136,1299,282,1307,BATA INDIA LIMITED,
98,1314,323,1323,CIN - L19201WB1931PLC007261,
67,1337,354,1341,"Regd Office:27B, Camac Street, 1st Floor",
81,1348,339,1357,"Kolkata-700016, West Bengal, INDIA",
142,1364,287,1378,Visit: us:www.bata.In,
82,1387,318,1393,K In-custorner.servicebata.com,
