xmin,ymin,xmax,ymax,Object,label
329,179,738,245,PUT KADALAI,1
157,276,904,304,"Palladium, Indira Gandhi Nagar, velachery,",2
403,330,680,347,Chennai 600042,2
305,381,786,379,GSTIN: 33AAOFC0310N1ZP,0
403,423,695,424,PH: 6379888177,0
113,523,222,546,Name:,0
111,633,505,641,Date: 28/11/19 14:24,6
109,673,407,702,Cashier: iyappan,0
109,723,371,740,Token No.: 6,0
563,608,741,626,Dine In: 1,0
567,656,790,674,Bill No.: 305,4
105,819,190,847,Item,7
517,801,590,841,Qty.,0
701,795,786,820,Price,0
902,782,1053,807,Amount,0
105,913,427,934,Caramel Peanuts,8
667,890,795,915,219.05,0
930,876,1060,902,219.05,0
140,962,333,997,Take Away,0
100,1038,429,1069,Mint Take Away,0
679,1018,808,1043,133.33,0
948,1008,1076,1032,133.33,0
393,1156,823,1173,Total Qty: 2 Sub Total,0
524,1202,629,1235,CGST,0
531,1256,633,1291,SGST,0
724,1197,784,1230,2.5,0
730,1250,789,1286,2.5,0
960,1133,1094,1162,352.38,0
1016,1183,1100,1215,8.81,0
1023,1239,1108,1270,8.81,0
393,1383,719,1417,Grand Total,9
934,1358,1121,1394,370,10
518,1504,726,1525,Lets Put it,0
