xmin,ymin,xmax,ymax,Object,label
283,162,749,186,PUT KADALAI,1
107,279,941,266,"Palladium, Indira Gandhi Nagar, Velachery,",2
356,317,674,329,Chennai 600042,2
250,379,793,380,GSTIN: 33AAOFC0310N1ZP,0
355,428,684,441,PH: 6379888177,0
44,551,161,579,Name:,0
46,681,714,684,Date: 28/11/19 14:30 Dine In: 1,6
47,730,354,770,Cashier: iyappan,0
46,788,316,813,Token No.: 7,0
521,716,762,737,Bill No.: 306,4
51,892,133,928,Item,7
458,879,534,914,Qty.,0
653,874,746,908,Price,0
872,868,1036,903,Amount,0
53,996,520,1032,Masala 65 50 Gms 2.,8
636,980,748,1015,95.24,0
893,978,1034,1008,190.48,0
322,1116,749,1152,Total Qty: 2 Sub Total,0
445,1171,553,1206,CGST,0
450,1223,551,1261,SGST,0
892,1112,1031,1148,190.48,0
941,1167,1031,1202,4.76,0
940,1224,1030,1258,4.76,0
645,1169,704,1205,2.5,0
646,1223,705,1262,2.5,0
318,1332,623,1378,Grand Total,9
836,1333,1026,1375,200,10
425,1450,630,1484,Lets Put it,0
