xmin,ymin,xmax,ymax,Object,label
408,251,763,280,PUT KADALAI,1
269,309,919,332,"Palladium, Indira Gandhi Nagar, Velachery,",2
465,363,711,387,Chennal 600042,2
390,390,806,419,GSTIN: 33AAOFC0310N1ZP,0
465,442,719,466,PH: 6379888177,0
187,507,292,538,Name:,0
184,612,547,652,Date: 05/12/19 17:09,6
184,655,416,689,Cashier: biller,0
182,699,427,733,Token No.: 9,0
597,630,748,641,Dine In: 1,0
599,670,788,681,Bill No.: 559,4
180,787,260,817,Item,7
552,789,612,825,Qty.,0
705,785,781,807,Price,0
884,772,1020,793,Amount,0
178,875,390,901,Herbed Rice,8
694,868,785,891,95.24,0
924,856,1024,881,95.24,0
176,943,510,966,Chicken Chettinadu,8
580,935,594,962,1,0
680,932,787,955,123.81,0
912,924,1030,948,123.81,0
431,1047,797,1066,Total Qty: 2 Sub Total,0
542,1088,632,1116,CGST,0
559,1129,629,1166,SGST,0
919,1034,1042,1061,219.05,0
712,1083,760,1113,2.5,0
970,1082,1048,1110,5.48,0
714,1133,763,1163,2.5,0
976,1130,1051,1160,5.48,0
518,1236,704,1264,Round off,0
957,1245,1058,1262,-0.01,0
422,1297,703,1326,Grand Total,9
893,1285,1061,1322,230,10
168,1362,429,1394,Paid via Card,0
526,1458,708,1482,Lets Put it,0
