xmin,ymin,xmax,ymax,Object,label
400,45,830,74,PUT KADALAI,1
182,121,1019,127,"Palladium, Indira Gandtli Nagar, Vetachery,",2
448,147,760,171,Chennal 600042,2
321,194,877,204,GSTIN: 33AAOFC0310N1ZP,0
428,234,766,251,PH: 6379888177,0
77,343,205,364,Name:,0
64,466,524,478,Date: 25/11/19 14:18,6
61,516,408,548,Cashier: iyappan,0
56,568,359,592,Token No.: 8,0
594,443,798,468,Dine In: 1,0
593,496,851,519,Bill No.: 248,4
43,676,141,709,Item,7
515,653,600,697,Qty.,0
734,647,831,680,Price,0
963,639,1133,674,Amount,0
35,778,472,803,Vanilla Kadala Mittai,8
686,763,830,794,119.05,0
986,755,1132,787,119.05,0
354,914,833,940,Total Qty: 1 Sub Total,0
497,970,618,1007,CGST,0
502,1029,619,1066,SGST,0
719,962,785,1001,2.5,0
720,1021,786,1060,2.5,0
988,899,1130,933,119.05,0
1039,956,1134,991,2.98,0
1041,1013,1132,1049,2.98,0
467,1154,704,1186,Round off,0
1010,1156,1127,1175,-0.01,0
351,1224,699,1261,Grand Total,9
931,1207,1126,1248,125,10
42,1308,361,1338,Paid via Card,0
469,1412,702,1444,Lets Put it,0
