xmin,ymin,xmax,ymax,Object,label
7,129,499,119,Welcome to Belgian Waffle,1
559,96,659,95,Bridg,1
30,222,303,225,Type: TAKE AWAY,0
35,311,283,317,Bill No. :1773,4
36,354,278,359,Delivery Boy:,0
37,395,502,382,Date:2019-11-24 21:07:39,6
40,437,152,454,Kots:0,0
49,525,131,543,Item,7
320,505,383,529,Qty,0
513,490,583,504,Amt,0
46,614,255,616,NAKED NUTEL,8
48,657,274,657,LA CRUNCH SI,8
50,700,239,702,NGLE LAYER,8
476,666,594,672,333.33,0
55,785,235,788,Total Qty:,0
55,826,219,832,SubTotal:,9
481,796,601,805,333.33,10
55,911,149,922,GST5,
505,882,601,897,16.67,
113,949,286,957,CGST 2.5,
407,931,481,947,8.34,
114,992,287,999,SGST 2. 5,
409,974,483,991,8.34,
57,1082,243,1089,Round Off :,
557,1056,608,1075,0,
58,1124,429,1125,Total Invoice Value,
553,1101,609,1119,350,
65,1203,345,1212,Payment Detail:,
65,1290,140,1305,Cash,
518,1278,636,1296,350,
50,1377,681,1387,"We Value your feedback, write us",
46,1415,523,1432,info thebelgianwaffle.co,
53,1464,460,1477,Thank you visit again,
70,1550,263,1571,Powered bY,
326,1541,439,1556,POsist,
