xmin,ymin,xmax,ymax,Object,label
49,211,764,240,Starmark Chennai Phoenix Market City,1
49,261,845,282,"Unit No-S03, No - 142, Velachery Main Roa",2
50,309,621,333,"Velachery, Chennai - 600 042.",2
32,353,383,385,Ph: 044-6665 0311,0
51,406,506,432,GSTIN 33AAACF372601Z7,0
333,546,569,579,TAX INVOICE,0
56,653,609,678,Invoice No : PX-19-CSB-58153,4
52,699,132,732,Date,5
293,694,849,724,: 23/November/201920:45 T2,6
304,741,413,783,: SHEIK,0
54,749,190,779,Cashier,0
55,845,650,871,Place Of Supply : TAMILNADU33,0
56,943,133,976,Code,0
56,993,110,1026,GST,0
276,942,593,971,HSN Description,7
196,992,353,1022,Qty Rate,0
555,988,632,1020,Disc,0
755,983,851,1020,Value,0
50,1085,832,1121,GI 0086194 1704 Shadani Kacha Aam Candy,8
418,1136,634,1167,70.00 0.00,0
63,1141,94,1172,12,0
270,1135,338,1178,1 RS.,0
757,1133,854,1166,70,0
59,1237,849,1261,GI 0083456 2106 ORBIT Sugar free Spearmi,8
250,1278,635,1313,1 RS. 50.00 0.00,0
64,1285,99,1318,18,0
755,1280,855,1311,50,0
51,1377,850,1409,GI 0083456 2106 ORBIT Sugar free Spearmi,8
421,1429,636,1460,50.00 0.00,0
65,1433,98,1464,18,0
267,1428,336,1465,1 RS.,0
759,1427,856,1458,50,0
61,1531,856,1557,BK 0452492 4901 COLOUR TOGETHER MUMMY AN,8
80,1581,99,1612,0,0
256,1573,647,1616,1 RS. 599.00 0.00,0
740,1575,857,1606,599,0
61,1678,837,1703,ST 0112832 9609 7911 DOMS OIL PASTEL 25,8
66,1725,108,1758,12,0
249,1719,638,1754,1 RS. 100.00 0.00,0
748,1721,860,1751,100,0
39,1817,758,1850,TO 0068292 9504 GDR44 UNO Flip Side,8
68,1871,99,1905,12,0
258,1864,648,1900,1 RS. 199.00 0.00,0
747,1867,861,1897,199,0
56,1965,839,1997,ST 0001776 9608 Uniball UB 150 Blue Eye,8
424,2017,639,2049,60.00 0.00,0
69,2020,100,2053,12,0
272,2015,340,2054,1 RS.,0
762,2013,860,2051,60,0
57,2114,853,2146,GI 0081508 1806 Cadbury SiIk Oreo Chocol,8
253,2161,644,2201,1 RS. 80.00 0.00,0
69,2166,101,2198,18,0
757,2163,860,2194,80,0
59,2256,861,2295,GI 0085492 4819 STARMARK Paper Carry Bag,8
423,2305,641,2340,10.00 0.00,0
70,2311,101,2343,12,0
275,2306,344,2349,1 RS.,0
769,2308,861,2339,10,0
66,2458,138,2487,Tot:,0
731,2457,861,2488,1218,0
366,2555,626,2593,Grand Total :,9
731,2556,862,2587,1218,10
65,2657,102,2687,MA,
266,2656,577,2685,XXXXXXXXXXXX2921,
730,2654,861,2684,1218,
66,2752,282,2786,GST Summary,
65,2849,123,2881,GST,
187,2848,323,2880,Taxable,
426,2848,503,2880,CGST,
606,2847,682,2879,SGST,
788,2847,865,2879,IGST,
72,2997,103,3032,12,
73,3047,104,3080,18,
226,2946,343,2979,599,
226,2996,342,3028,391.96,
233,3048,343,3077,152.54,
446,2947,523,2979,0,
426,2997,523,3030,23.52,
433,3045,524,3077,13.73,
626,2946,703,2978,0,
606,2996,704,3028,23.52,
611,3046,703,3078,13.73,
785,2946,862,2977,0,
786,2995,863,3028,0,
787,3045,864,3077,0,
67,3143,138,3171,Tot:,
213,3144,338,3174,1143.51,
427,3143,524,3173,37.25,
607,3142,702,3174,37.25,
787,3141,864,3172,0,
368,3289,543,3320,Thank You,
389,3437,824,3467,Software by Logic Soft,
427,3494,804,3518,Www.logicsoft.co.in,
