xmin,ymin,xmax,ymax,Object,label
27,63,394,73,Starmark Chennai Phoenix Market City,1
26,89,435,94,"Unit No-S03, No - 142, Velachery Main Roa",2
26,113,321,126,"Velachery, Chennai - 600 042.",2
27,138,198,155,Ph: 044-6665 0311,0
27,164,262,180,GSTIN 33AAACF372601Z7,0
186,244,294,259,TAX INVOICE,0
30,290,316,309,Invoice No : PX-19-CSB-51462,4
29,315,69,333,Date,5
29,340,99,359,Cashier,0
156,318,427,330,: 23-October-201921:10 T3,6
159,343,216,363,: SARAN,0
29,391,339,415,Place Of Supply : TAMILNADU33,0
30,442,69,459,Code,0
29,467,59,482,GST,0
145,445,307,464,HSN Descript ion,7
103,470,185,488,Qty Rate,0
289,475,328,489,Disc,0
390,473,439,483,Value,0
28,515,380,540,GI 0086389 6912 SD BB OIL DIYA S/9,8
142,543,179,565,1 RS.,0
42,544,50,560,0,0
213,547,326,566,100.00 0.00,0
385,548,441,562,100,0
30,593,381,614,GI 0086593 6912 SO HA A10 OIL DIYA,8
43,621,51,636,0,0
143,619,180,641,1 RS.,0
213,623,330,639,105.00 0.00,0
386,625,440,638,105,0
32,670,431,690,GI 0086602 6912 SD HA Set of 4 Assorted,8
44,697,52,713,0,0
142,697,177,716,1 RS.,0
222,700,332,715,80.00 0.00,0
392,701,442,715,80,0
33,747,432,764,GI 0086602 6912 SD HA Set of 4 Assorted,8
45,774,55,789,0,0
143,772,182,792,1 RS.,0
224,775,333,787,80.00 0.00,0
395,775,442,788,80,0
32,823,413,839,GI 0086444 6912 SD BS MEDIUM DIYA S/5,8
47,849,56,865,0,0
150,847,185,867,I RS.,0
218,850,333,863,105.00 0.00,0
388,849,443,862,105,0
37,900,433,912,GI 0086602 6912 SD HA Set of 4 Assorted,8
48,927,56,942,0,0
148,922,184,941,1 RS.,0
225,924,335,937,80.00 0.00,0
396,922,443,936,80,0
34,974,444,987,GI 0085492 4819 STARMARK Paper Carry Bag,8
229,999,334,1011,10.00 0.00,0
42,1003,58,1017,12,0
146,997,186,1017,1 RS.,0
400,996,444,1009,10,0
40,1077,76,1090,Tot:,0
387,1069,446,1083,560,0
199,1122,324,1137,Grand Total:,9
388,1119,447,1133,560,10
40,1180,80,1194,CASH,
389,1170,447,1183,560,
41,1231,153,1245,GST Summary,
41,1281,69,1296,GST,
105,1279,174,1292,Taxable,
228,1275,266,1288,CGST,
320,1271,356,1286,SGST,
413,1269,449,1283,IGST,
331,1321,369,1335,0,
331,1346,369,1360,0.54,
412,1319,452,1332,0,
126,1328,185,1343,550,
146,1352,185,1367,8.93,
239,1327,278,1338,0,
46,1356,61,1371,12,
238,1350,277,1363,0.54,
412,1344,450,1358,0,
44,1407,80,1419,Tot:,
127,1405,186,1419,558.93,
239,1401,278,1414,0.54,
331,1397,369,1412,0.54,
413,1395,451,1407,0,
201,1477,291,1490,Thank You,
226,1527,299,1537,444444,
212,1549,433,1558,Software by Logic Soft,
234,1573,424,1585,www.logicsoft.co.in,
