xmin,ymin,xmax,ymax,Object,label
230,8,232,20,:,0
53,25,350,45,Starmark Chennai Phoenix Market City,1
64,38,382,67,"Unit No-S03, No - 142, Velachery Main Roa",2
53,66,283,88,"Velachery, Chennal - 600 042.",2
54,78,197,103,Ph: 044-6665 0311,0
52,107,239,131,GSTIN 33AAACF3726D1Z7,0
179,167,269,184,TAX INVOICE,0
66,202,277,227,Invoice No : PX-19-CSB-63547,4
64,222,94,241,Date,5
64,240,117,261,Cashier,0
159,225,383,244,: 14/December/201920:55 T2,6
158,246,206,262,: SHEIK,0
63,281,292,307,Place Of Supply TAMILNADU33,0
146,322,274,344,HSN Description,7
119,342,177,358,Qty Rate,0
62,321,92,339,Code,0
263,347,301,360,DiscX,0
339,342,384,364,Value,0
73,359,50,350,19,0
57,375,377,401,ST 0110341 4802 LMI-17-34 AS CHECKERED N,8
333,401,379,419,195,0
141,395,167,410,1 RS.,0
190,407,281,421,195.00 0.00,0
54,430,376,458,ST 0053548 4820 Fabriano 73613648 Water,8
129,449,288,473,1 RS. 1599.00 0.00,0
323,457,382,475,1599.00.,0
52,487,376,514,ST 0086318 9608 Uniball SXN 101 Blue Jet,8
334,516,381,533,30,0
137,509,167,526,1 RS.,0
193,521,280,537,30.00 0.00,0
48,545,369,576,ST 0086318 9608 Uniball SXN 101 Blue Jet,8
138,568,164,585,1 RS.,0
287,595,202,571,X000 000,0
45,606,377,632,ST 0086319 9608 Uniball SXN 101 Black Je,8
335,573,381,592,30,0
64,588,50,575,X2I,0
137,628,164,646,1 RS.,0
193,630,288,649,30.00 0.00,0
368,657,337,634,00 0E,0
44,666,367,697,ST 0086318 9608 Uniball SXN 101 Blue Jet,8
128,690,164,706,1 RS.,0
189,700,277,714,30.00 0.00,0
328,701,367,716,30,0
46,726,372,751,ST OO86319 9608 Uniball SXN 101 Black Je,8
330,752,375,770,30,0
135,748,160,765,1 RS.,0
282,774,187,759,Xon0 000E,0
44,786,364,814,ST 0086318 960B Uniball SXN 101 Blue Jet,8
326,811,376,830,30,0
134,808,160,825,1 RS.,0
187,818,275,832,30.00 0.00,0
43,847,370,870,ST 0086318 968.Uniball SXN 101 Blue Jet,8
329,871,376,889,30,0
132,868,159,884,1 RS.,0
188,869,283,889,30.00 0.00,0
41,907,371,931,ST 0086318 9608 Uniball SXN 101 Blue Jet,8
329,933,376,949,30,0
130,928,160,945,1 RS.,0
189,930,273,952,30.00 0.00,0
39,969,364,996,ST 0086318 9608 Uniball SXN 101 8lue Jet,8
184,992,281,1011,30.00 0.00,0
327,995,377,1013,30,0
108,1074,106,1056,3,0
69,1072,34,1055,:101,0
307,1067,364,1082,2064,0
152,1107,269,1119,Grand Total :,9
306,1111,363,1126,2064,10
28,1140,61,1158,CASH,
306,1153,363,1168,2064,
26,1186,303,1214,Tendered Amt e :RS. 2100.00,
262,1209,313,1225,36,
16,1215,231,1228,Balance Amt returned :RS.,
20,1267,110,1293,GST Summary,
74,1311,135,1330,Taxable,
39,1335,14,1322,1S9,
82,1356,141,1373,1842.86,
208,1328,179,1312,1S90,
362,1328,333,1310,1S9I,
282,1333,249,1319,1S9S,
172,1353,219,1371,110.57,
249,1353,297,1371,110.57,
370,1370,325,1362,00 0,
77,1408,134,1421,1842.86,
43,1422,12,1410,:101,
164,1407,212,1420,110.57,
250,1406,290,1421,110.57,
357,1419,325,1405,0,
148,1465,227,1483,Thank You,
159,1529,344,1545,Software by Logic Soft,
171,1551,337,1565,www.logicsoft.co.in,
