xmin,ymin,xmax,ymax,Object,label
32,71,459,70,Starmark Chenna i Phoenix Market City,1
37,87,500,100,"Unit No-S03, No - 142, Velachery Main Roa",2
31,121,247,130,"Velachery, Chenna i",2
33,140,234,158,Ph: 044-6665 0311,0
30,177,295,191,GSTIN 33AAACF3726D1Z7,0
281,106,364,131,600 042.,0
327,284,199,266,30IOANI XVI,0
36,326,350,348,Invoice No : PX-19-CSB-67456,4
32,359,77,386,Date,5
36,389,108,417,Cashier,0
168,354,504,378,: 25-December-201914:05 T3,6
176,387,239,415,: SARAN,0
25,468,379,481,Place Of Supply : TAMILNADU33,0
150,518,331,551,HSN Description,7
111,553,202,578,Qty Rate,0
39,519,77,547,Code,0
321,550,370,578,Disc,0
434,551,494,575,Value,0
30,613,481,635,ST 0109298 4802 PT-CREP-R120 Crepe Paper,8
423,645,480,663,120,0
152,640,191,663,1 RS.,0
221,652,353,665,120.00 0.00,0
24,707,397,718,BK 0415994 4901 A MAN CALLED OVE,8
151,724,191,748,1 RS.,0
215,736,351,749,350.00 0.00,0
411,729,478,747,350,0
22,792,430,804,BK 0450314 4901 AN AMERICAN MARRIAGE,8
214,817,348,833,399.00 0.00,0
149,809,188,832,1 RS.,0
408,814,474,832,399,0
52,837,33,819,X0,0
22,866,441,884,BK 0392384 4901 ALL THE BRIGHT PLACES,8
143,893,187,915,1 RS.,0
211,902,346,918,399.00 0.00,0
406,900,473,918,399,0
51,920,31,903,X0,0
26,949,465,972,HS0035111 6702 SCDF203PK SC Pink Small,8
143,978,185,1001,1 RS.,0
209,986,343,1005,350.00 0.00,0
403,987,470,1006,350,0
24,1034,477,1062,ST 0094604 5806 Speed Satin Ribbon 1/2 i,8
139,1062,183,1089,1 RS.,0
219,1076,341,1093,49.00 0.00,0
412,1077,466,1096,49,0
49,1091,29,1073,X9,0
25,1121,461,1155,ST 0094604 5806 Speed Satin Ribbon 1/2 i,8
144,1149,183,1175,1 RS.,0
410,1155,476,1178,49,0
20,1204,461,1240,BK 0359493 4901 ASURA : Tale of the Vang,8
335,1259,229,1232,00 00.0 6,0
23,1277,472,1307,ST 0101828 9608 F9170380570010 167454 PI,8
143,1231,181,1251,1 RS.,0
48,1254,29,1238,X0,0
138,1304,182,1326,1 RS.,0
208,1317,337,1336,100.00 0.00,0
408,1322,462,1339,100,0
20,1354,463,1395,ST 0050050 4817 Speedkraft White Envelop,8
417,1391,475,1415,19,0
136,1385,181,1407,1 RS.,0
219,1396,339,1415,19.00 0.00,0
33,1409,16,1393,81,0
18,1436,472,1469,ST 0101820 9608 F9170380562010 167446 PI,8
134,1466,180,1490,1 RS.,0
207,1477,338,1498,100.00 0.00,0
400,1482,463,1501,100,0
48,1571,10,1555,:101,0
384,1566,462,1585,2334,0
