xmin,ymin,xmax,ymax,Object,label
27,129,553,157,Starmark Chenna i Phoenix Market City,1
28,164,612,187,"Unit No-S03, No,- 142, Velachery Main Roa",2
29,198,286,220,"Velachery, Chenna i",2
29,232,272,260,"Ph: 044-6665 031,",0
30,267,364,288,GSTIN 33AAACF3726D1Z7,0
338,199,448,220,600 042.,0
250,370,408,392,TAX INVOICE,0
35,439,438,460,Invoice No : PX-19-CSB-67995,4
32,473,88,494,Date,5
209,471,611,494,: 25/December/201921:52 T2,6
216,505,295,532,: SHEIK,0
32,507,132,529,Cashier,0
35,571,466,596,Place Of Supply TAMILNADU33,0
32,642,89,664,Code,0
33,675,75,697,GST,0
194,643,422,664,HSN Description,7
136,676,251,698,Qty Rate,0
396,677,451,698,Disc,0
540,675,610,696,Value,0
34,743,566,763,BK 0374350 4901 POP-UP PEEKABOO MEOW,8
49,776,61,797,0,0
185,774,237,802,1 RS.,0
283,776,451,796,599.00 0.00,0
526,775,609,796,599,0
34,877,86,895,Tot:,0
170,876,174,897,1,0
526,873,610,894,599,0
254,942,434,959,Grand Total :,9
527,940,611,962,599,10
34,1013,58,1034,VI,
181,1011,409,1029,XXXXXXXXXXXX7000,
527,1007,611,1028,599,
34,1080,192,1102,GST Summary,
33,1148,75,1169,GST,
122,1146,222,1167,Taxable,
296,1143,351,1164,CGST,
427,1142,481,1162,SGST,
560,1141,611,1162,IGST,
152,1214,237,1233,599,
313,1210,367,1231,0,
442,1210,499,1231,0,
559,1209,615,1231,0,
35,1284,87,1302,Tot:,
152,1282,237,1300,599,
313,1278,368,1299,0,
443,1277,499,1299,0,
560,1277,615,1299,0,
255,1379,382,1399,Thank You,
270,1481,586,1502,Software by Logic Soft,
299,1520,573,1536,www.logicsoft.co.in,
