xmin,ymin,xmax,ymax,Object,label
384,194,577,214,TAX INVOICE,0
384,237,543,258,Duplicate,0
421,279,686,297,Pizza Hut India,1
334,320,593,343,PH Pheonix Mall,2
212,374,720,379,SAPPHIRE FOODS INDIA PUT LTD.,0
250,413,691,424,CIN-U93090MH2009PTC197005,0
232,456,710,465,GST IN NO.- 36AANCS5595A1Z2,0
289,540,660,552,Invoice No. TI7844824,4
151,629,441,652,9000012 Parthipa,0
398,702,647,723,Chk 5514L,0
356,749,609,771,Customer/554,0
353,785,632,817,Dec14 19 10:2OPM,6
118,712,281,742,Tbl 23/1,0
738,690,843,714,Gst 4,0
214,882,468,904,Dine In,7
201,922,463,943,1 2Pizza Mede658,8
253,966,624,982,Med Pan VeggieLovers,8
256,1008,680,1018,Med Pan CountryFeast No,8
258,1049,469,1068,Onion 0lives,8
221,1089,435,1113,1 Strbry Shake,8
694,903,800,929,658,0
704,1073,806,1096,179,0
228,1178,380,1200,Sub Total,0
229,1220,369,1242,CGST 2.5,0
231,1262,372,1285,SGST 2.5,0
232,1304,390,1327,Total Due,9
705,1157,819,1181,837,0
724,1199,811,1223,20.93,0
726,1240,813,1266,20.93,0
603,1288,812,1308,879,10
237,1389,575,1403,SAC-996331,
240,1474,768,1480,3. 15 off on Al-a-carte items,
294,1514,377,1543,only.,
242,1559,548,1578,Get discoupt code.,
244,1602,688,1617,write code m space beloN,
246,1641,458,1670,Discount oo,
247,1685,727,1698,Hand over bil for discount,
572,1543,806,1570,after survey.,
251,1769,618,1785,Terms and conditions:,
254,1811,796,1816,Offer valid at this store only.,
255,1854,820,1858,Discount val id only on your next,
258,1903,821,1901,visit. valid for 30 days from,
258,1939,501,1957,date of visit.,
403,2018,703,2036,Digital Signature,
356,2096,593,2235,inler,
133,2530,168,2328,hut.co.in,
123,1892,131,1429,www.pizzahut.co.in,
81,985,86,522,www.pizzahut.co.in,
