xmin,ymin,xmax,ymax,Object,label
155,112,320,152,TAX INVOICE,0
28,173,274,201,AMAR COMMUNICATION,1
30,198,391,230,"Poenix Market City, Unit no F-23, 1st",2
28,220,377,257,"Fioct, No. 142, Velachery Main Road,",2
30,246,203,275,Vlachery.Chennai,2
32,271,251,300,PI NO: 1800 1036286,0
40,298,429,333,CIsiomer Support: service.inxiaomi.com,0
35,324,352,351,C15Iomer HotLine: 18001036286,0
45,347,289,376,CGTIN: 33AAJPA0537D1ZH,0
38,373,252,396,PAN NO.: AAJPA0537D,0
53,396,371,428,S ate Name Code: Tamil Nadu33,0
32,451,356,478,li vcice Date: 2019-10-22 12:37:37,6
40,476,353,504,Invcice NO.: SMN0016101901680,4
75,501,355,528,der NO. SA1191022561901728,0
49,526,326,550,Cist. Name: CHANDRA SEKAR,0
49,551,246,572,CIst. PH: 9841984157,0
44,575,130,592,PIN NO.:,0
59,600,237,618,S ate Name Code:,0
45,624,193,648,Pace of Supply:,0
168,681,443,699,Recimi note 8 Pro Shadow Blac,8
366,709,444,724,6GB128C,8
267,729,437,752,SN: 25509/39X9004,8
245,755,444,772,IMEI: 8679740406315:,8
271,780,446,795,HSNCODE: 8517129,8
49,727,154,749,Desription,7
61,831,168,853,F iceincl.tax,0
102,856,141,871,5999,0
252,835,300,849,CGST,0
398,835,441,848,SGST,0
275,860,284,873,6,0
419,860,432,872,6,0
167,903,212,918,SGST,0
347,903,449,919,Totalincl.ta,0
382,928,434,940,15999,0
58,903,106,917,IGST,0
266,905,303,919,QTY,0
53,925,114,945,8.7 08,0
160,929,220,943,857.08,0
69,982,164,1000,S JB TOTAL:,0
58,1008,204,1026,CRAND TOTAL:,0
389,982,452,994,14284.8,0
417,1006,453,1018,1599,0
55,1036,162,1050,DISCOUNT:,0
76,1061,122,1075,TDIAL:,9
392,1054,449,1067,15999,10
71,1123,458,1126,"Ihis is a computer generated invoice, se",
148,1145,386,1158,no signature is required,
147,1171,391,1178,AMAR COMMUNICATION,
89,1198,450,1202,"Fhoenix Market City, Unit no. F-23, 1st",
96,1220,444,1231,"floor, No. 142, Velachery Main Road,",
186,1245,360,1263,"Velachery,Chennai",
56,1302,286,1310,Lerins and conditions:,
59,1330,473,1334,1 roduct once sold will not be returned or,
79,1365,412,1365,e changed Under any circumstance.,
57,1388,475,1391,2 n case of any manufacturing or Technica,
49,1414,474,1426,i: e within 7 days of purchase please visi,
57,1443,462,1447,Mi service centre for DOA certificate and,
65,1471,427,1475,b ing it to Mi Home within 48 hrs for,
64,1497,194,1517,r placement.,
70,1526,470,1523,3 cep a copy of this invoice to clain any,
60,1550,471,1538,future serve on the product at our service,
76,1571,141,1585,C mers.,
383,1572,479,1574,authorizet,
60,1599,326,1595,#NAME?,
