xmin,ymin,xmax,ymax,Object,label
439,268,520,320,MI,0
310,394,649,465,TAX INVOICE,0
69,541,553,574,A MAR COMMUNICATION,1
69,591,787,620,"P iCenix Market City, Unit no. F-23, 1st",2
60,644,758,677,"F 01, No. 142, Velachery Main Road,",2
81,689,411,733,"V Lachery, Chennai",2
60,745,503,772,P. NO.: 1800 103 6286,0
105,791,861,826,istomer Support: service.inxiaomi.com,0
107,842,705,874,istomer HotLine: 1800 1036286,0
59,889,570,922,C. TIN: 33AAJPA0537D1ZH,0
37,938,499,976,PN NO.: AAJPA0537D,0
53,1031,707,1064,I oice Date: 2019-09-22 20:42:15,6
51,1080,698,1114,Ii oice NO.: SMN0016091901612,4
61,1133,700,1163,Crcer NO.: SA1190922592623572,0
111,1180,706,1215,ist. Name: GANESH AYYADURAI,0
108,1232,475,1263,ist. PH: 9362223456,0
317,1343,908,1375,Redmi 7A Matte Blue 2GB32GB,8
491,1394,908,1423,SN: 24729/89VF00308,8
470,1440,908,1475,IMEI: 862553048740919,8
41,1419,274,1462,C s cription,7
510,1493,910,1523,HSNCODE: 85171290,0
82,1599,299,1647,F iceincl.tax,0
468,1605,567,1635,CGST,0
767,1607,864,1635,SGST,0
145,1659,232,1687,6199,0
511,1655,533,1687,6,0
812,1655,831,1688,6,0
658,1749,897,1778,Totalincl.tax,0
126,1748,180,1783,GST,0
87,1795,187,1829,3 2.08,0
292,1747,385,1780,SGST,0
493,1749,566,1782,QTY,0
280,1800,401,1829,332.08,0
742,1799,830,1830,6199,0
65,1911,286,1941,SIB TOTAL:,0
114,1955,359,1995,SAND TOTAL:,0
94,2005,287,2043,C SCOUNT:,0
64,2059,190,2094,TUTAL:,9
767,1910,910,1940,5534.84,0
823,1959,911,1990,6199,0
913,2039,875,2024,0-,0
765,2060,911,2089,6199,10
109,2161,892,2193,"his is a computer generated invoice, so",
251,2222,726,2254,no signature is required,
241,2262,732,2294,AMAR COMMUNICATION,
127,2313,854,2343,"Phoenix Mrket City, Unit no. F-23, 1st",
135,2357,836,2397,"Floor, No. 142, Velachery Main Road,",
310,2412,668,2444,"Velachery, Chennai",
84,2499,507,2532,1 tms and conditions:,
78,2549,883,2584,1 Pioduct once sold will not be returned or,
93,2599,749,2634,e changed Under any circumstance.,
65,2651,888,2682,2 in case of any manufacturing or Technical,
52,2695,876,2731,i Le within 7 days of purchase please visit,
67,2751,838,2781,A: service centie for DOA certificate and,
67,2799,766,2832,E ing it to Mi Home within 48 hrs for,
55,2851,308,2885,r. p.acement.,
73,2897,850,2935,3 Keep a copy of this invoice to claim any,
51,2949,856,2982,fi ture serve on the product at our service,
90,3002,209,3028,C nters.,
85,3085,889,3123,. MAR COMMUNICATION is an authorized,
52,3131,678,3182,f. archise holder of Mi products.,
