xmin,ymin,xmax,ymax,Object,label
423,274,504,326,MI,0
293,402,637,472,TAX INVOICE,0
40,550,535,578,AMAR COMMUNICATION,1
56,595,771,625,"F 1oenix Market City, Unit no. F-23, 1st",2
32,649,741,679,"Fl.or, No. 142, Velachery Main Road,",2
45,699,390,737,"Vlachery,Chennai",2
61,744,486,777,P 1. NO.: 1800 103 6286,0
45,799,848,827,Customer Support: service.inxiaomi.com,0
44,850,689,876,Customer HotLine: 1800 103 6286,0
44,898,554,928,CSTIN: 33AAJPA0537D1ZH,0
47,950,483,976,PAN NO: AAJPA0537D,0
68,993,725,1023,S ate Name Code: Tamil Nadu33,0
38,1107,695,1137,"1, voice Date: 2019-11-0919:50:38",6
72,1161,685,1186,Lvoice NO: SMN0016111900728,4
48,1209,687,1235,Crder NO.: SA1191109189113194,0
55,1255,446,1289,Cist. Name: ERSHAD,0
57,1308,459,1337,Cust. PH: 9894008985,0
49,1360,225,1390,PAN NO.:,0
64,1407,437,1436,S ate Name Code:,0
52,1453,347,1488,Foce of Supply:,0
464,1568,897,1596,Mi Super Bass Wireless,8
660,1613,897,1653,Headphones,8
596,1667,898,1697,GoodsID: 22004,8
52,1643,265,1686,Description,7
497,1717,898,1744,HSNCODE: 85183000,8
54,1807,286,1847,Ficeindl.tax,0
455,1810,552,1839,CGST,0
757,1806,852,1836,SGST,0
135,1861,220,1890,1799,0
489,1851,532,1889,9,0
801,1856,819,1888,9,0
89,1972,167,2005,I GST,0
60,2021,169,2050,1.7.21,0
648,1965,891,2006,Totalincl.tax,0
733,2017,818,2050,1799,0
282,1971,375,2001,SGST,0
484,1971,555,1998,QTY,0
513,2019,525,2050,1,0
271,2021,383,2050,137.21,0
71,2129,276,2168,5 JB TOTAL:,0
756,2131,900,2160,1524.58,0
55,2183,344,2214,GRAND TOTAL:,0
813,2180,901,2211,1799,0
55,2233,268,2263,CISCOUNT:,0
78,2283,188,2314,1OTAL:,9
757,2282,901,2311,1799,10
83,2405,881,2433,"This is a computer generated invoice, so",
231,2452,716,2483,no signature is required,
230,2506,723,2532,AMAR COMMUNICATION,
116,2553,847,2581,"Phoenix Market City, Unit no. F-23, 1st",
131,2602,828,2635,"Floor, No. 142, Velachery Main Road,",
304,2651,653,2688,"Velachery,Chennai",
68,2743,499,2771,1:rms and conditions:,
75,2789,876,2820,1 Product onnce sold will ot be returned or,
57,2851,740,2869,e changed Under any circumstance.,
37,2891,881,2921,2n case of any manufacturing or Technical,
59,2944,870,2968,i ue within 7 days of purchase please visit,
50,2991,831,3020,Mi service centre for DOA certificate and,
58,3043,759,3068,E ing it to Mi Home within 48 hrs for,
68,3091,310,3131,n placement.,
62,3145,846,3177,3 Keep a copy of this invoice to claim any,
59,3194,851,3220,f ture serve on the product at our service,
61,3248,203,3276,Cnters.,
