xmin,ymin,xmax,ymax,Object,label
95,136,761,197,PATISSEZ RESTO CAFE,1
262,205,596,235,PHONEIX MARKET CITY,2
351,249,509,279,VELACHERY,2
184,292,677,325,CHENNAI - TAMILNADU - 600042,2
297,337,560,367,Ph: 09854623288,0
4,420,411,455,Date : 24-11-2019 20:26,6
4,463,270,499,Bill: Bi11-0250,4
4,507,200,542,Table : P14,0
9,551,216,591,Waiter: Lily,0
626,511,853,547,Order: Dining,0
679,556,853,586,Guests : 2,0
7,639,145,675,QTY Item,7
644,643,711,674,Rate,0
785,645,852,675,Cost,0
35,726,394,762,1 SIMPLE GREEK SALAD,8
79,777,854,809,ADD ONS JERK CHICKEN SALAD 145.00 145.00,8
78,820,412,849,CHUTNEY VEGGIEWRAP,8
79,865,516,895,BRUSHCHETTA A LA PATISSEZ,8
79,909,184,939,ORANGE,8
608,734,854,763,305.00 305.00,0
610,821,854,849,295.00 295.00,0
609,865,854,893,315.00 315.00,0
613,910,855,939,199.00 199.00,0
78,997,231,1027,Sub Total,0
78,1041,323,1070,Discount Fixed,0
81,1085,360,1114,Service Charge 5,0
79,1129,218,1157,CGST 2.5,0
79,1173,218,1201,SGST 2.5,0
79,1214,234,1245,Round off,0
79,1258,267,1288,Grand Total,9
736,997,855,1027,1259,0
717,1054,855,1069,-250,0
769,1085,856,1115,50.44,0
770,1127,855,1157,26.48,0
769,1171,855,1203,26.48,0
772,1230,856,1244,-0.4,0
738,1261,855,1290,"1112,00",10
8,1342,252,1377,Payable amount,
738,1349,855,1377,1112,
239,1432,592,1464,Thanks Visit Again,
