xmin,ymin,xmax,ymax,Object,label
89,133,758,189,PATISSEZ RESTO CAFE,1
259,201,592,230,PHONEIX MARKET CITY,2
349,245,504,275,VELACHERY,2
179,289,670,318,CHENNAI - TAMILNADU - 600042,2
295,335,556,363,Ph: 09854623288,0
2,422,408,450,Date : 23-11-2019 21:40,6
3,462,269,497,Bill: Bill-0174,4
2,508,197,540,Table P16,0
3,548,284,588,Haiter: Athanboy,0
624,503,850,541,Order: Dining,0
676,551,852,580,Guests : 2,0
4,636,144,673,ATY Item,7
643,639,710,669,Rate,0
785,638,851,670,Cost,0
77,730,429,759,PIZZA TANDOORI 9INCH,8
607,727,852,757,465.00 465.00,0
78,818,231,849,Sub Total,0
78,862,323,891,Dtscount Fixed,0
86,902,357,936,Service Charge 5,0
78,950,218,981,CGST 2.5,0
79,994,218,1024,SGST 2.5,0
79,1038,234,1070,Round off,0
79,1082,266,1112,Grand Total,9
751,815,854,844,465,0
716,875,853,889,"-250,00",0
772,904,853,932,10.75,0
786,946,856,977,5.64,0
787,991,856,1021,5.64,0
771,1050,857,1066,-0.04,0
752,1080,855,1109,237,10
7,1166,251,1200,Payable amount,
752,1169,855,1197,237,
240,1257,600,1294,Thanks Visit Again,
