xmin,ymin,xmax,ymax,Object,label
257,291,931,365,PATISSEZ RESTO CAFE,1
433,359,765,407,PHONEIX MARKET CITY,2
525,408,679,447,VELACHERY,2
348,447,850,492,CHENNAI - TAMILNADU - 600042,2
470,498,736,536,Ph: 09854623288,0
156,577,583,623,Date : 24-12-2019 20:50,6
155,625,440,665,Bill: Bill-1944,4
148,669,364,710,Table : P14,0
151,719,437,752,Waiter: Cashier,0
808,672,1050,700,Order: Dining,0
866,715,1049,743,Guests : 1,0
148,813,302,846,QTY Item,7
832,808,906,838,Rate,0
985,804,1058,836,Cost,0
798,901,1066,931,455.00 455.00,0
802,948,1069,980,119.00 119.00,0
148,909,157,942,1,0
224,909,700,934,THREE CHEESE PIZZA 9 INCH,8
216,953,472,986,JAM DOUGHNUT,8
215,1056,387,1087,Sub Total,0
213,1106,489,1136,Discount Fixed,0
213,1156,528,1186,Service Charge 5,0
212,1208,370,1241,CGST 2.5,0
211,1258,368,1292,SGST 2.5,0
213,1308,388,1339,Round off,0
216,1354,428,1383,Grand Total,9
960,1046,1074,1079,574,0
926,1111,1077,1126,-250,0
987,1146,1081,1177,16.2,0
1007,1195,1078,1227,8.51,0
1009,1245,1079,1278,8.51,0
991,1312,1080,1326,-0.21,0
968,1344,1083,1372,357,10
146,1438,415,1464,Payable amount,
963,1430,1077,1452,357,
406,1506,782,1520,Thanks Visit Again,
