xmin,ymin,xmax,ymax,Object,label
117,159,980,228,PATISSEZ RESTO CAFE,1
333,245,766,282,PHONEIX MARKET CITY,2
450,301,651,340,VELACHERY,2
230,361,385,398,CHENNAI,2
460,359,870,395,TAMILNADU - 600042,2
358,412,720,453,Ph: 09854623288,0
4,532,527,567,Date : 29-12-2019 20:59,6
5,589,344,625,Bill: Bill-2419,4
5,640,272,681,Table : P101,0
6,696,550,745,Waiter: Patissez Express,0
808,642,1101,685,Order: Dining,0
877,700,1097,737,Guests : 1,0
6,818,189,852,QTY Item,7
832,812,918,851,Rate,0
1014,812,1100,849,Cost,0
42,924,440,963,1 SPECIAL BROWNIE,8
790,925,1104,963,159.00 159.00,0
103,1042,299,1077,Sub Total,0
104,1100,465,1130,Service Charge 5,0
102,1156,284,1190,CGST 2.5,0
104,1212,282,1246,SGST 2.5,0
103,1270,304,1305,Round off,0
105,1326,346,1359,Grand Total,9
973,1037,1103,1075,159,0
1016,1095,1103,1131,7.95,0
1016,1151,1103,1188,4.17,0
1016,1206,1101,1244,4.17,0
995,1281,1103,1302,-0.3,0
974,1317,1103,1358,175,10
17,1437,329,1473,Payable amount,0
975,1430,1102,1468,175,0
317,1539,763,1577,Thanks Visit Again,0
