xmin,ymin,xmax,ymax,Object,label
512,324,116,237,OINOIS C10,0
100,380,570,405,Cold Stone Creamery Pvt Lt,1
116,416,560,437,"Ground floor old door 66 new door 142,",2
172,432,209,449,"PMC,",2
234,432,524,450,"Velacheri, Chennai-600042",2
233,456,467,472,Ph No. 044 6665 0313,0
110,479,576,499,Ema il:coldstone.pmcchennaidin.tablez.coI,0
242,538,445,551,TAX INVOICE,0
72,577,317,600,Inv : STNO1A1920124505,4
393,586,496,601,26-Oct-19,6
70,622,111,641,Name,0
64,643,137,666,Mobile,0
58,676,281,695,Address : PMC TN IND,0
73,692,134,711,Server,0
64,714,125,734,Table,0
213,636,455,644,": CS Creamery, PMC, Ch",0
210,667,199,655,:,0
211,698,347,715,: VAKTHIENMOI,0
213,730,264,739,": G, 11",0
370,721,420,738,Time,0
450,721,514,736,: 13:29,6
69,741,249,776,Sr Barcode/Name,7
362,758,403,777,gty,0
447,757,518,769,Aniount,0
105,779,304,795,Cheesecake Fantas,8
436,783,504,795,285,0
119,795,312,815,y Gotta Have it-2,8
385,795,365,783,0,0
104,825,304,841,CHOCOLATE CHIPPER,8
437,829,503,840,199,0
385,842,354,828,00I,0
153,863,253,888,Sub Total:,0
139,897,276,908,Total Disc:,0
154,910,265,934,CGST 2.50,0
153,934,265,957,SGST 2.50,0
138,967,276,977,Round Off :,0
136,990,226,1000,Total :,9
434,877,502,890,484,0
447,899,504,913,96.8,0
473,914,511,930,9.68,0
471,937,510,954,9.68,0
474,970,502,984,0.44,0
432,994,500,1007,407,10
65,1004,104,1022,VISA,
433,1018,502,1032,407,
50,1039,120,1054,REFUND,
445,1049,501,1057,-0.44,
60,1079,188,1096,SAC: 996331,
59,1127,320,1145,GSTIN: 33AAGCC0109H1Z9,
47,1179,285,1200,Authorised Signatory,
120,1222,569,1241,Feedback : info.coldstoneilin.tablez.cc,
124,1270,426,1294,Connect with us on Facebook,
116,1294,410,1310,www.fb.com/ColdStoneIndia,
52,1350,125,1365,Name :,
48,1393,196,1407,Mobile No. :,
57,1446,183,1461,Signature :,
