xmin,ymin,xmax,ymax,Object,label
147,127,510,183,COLD STONE,0
165,248,676,255,Cold Stone Creamery Pvt Ltc,1
180,281,667,288,"Ground floor old door 66 new door 142,",2
616,311,231,306,iP0009-TWtuo T.o oNd,2
294,330,549,338,Ph No. 044 6665 0313,0
162,355,675,367,Eima il:0oldatone.pmcohennaiin.tablez.c01,0
312,406,522,425,TAX INVOICE,0
180,455,393,474,: STNO1B1920107701,4
475,457,588,466,23-Nov-19,6
261,506,532,519,": CS Creamory, PMC, Ch",0
103,528,179,542,Mobile,0
101,551,348,569,Addresr : PMC TN IND,0
266,575,400,598,: BILIGRAHAM,0
274,600,319,615,": G, 12",0
176,591,100,575,TOATOS,0
99,600,161,613,Table,0
440,607,488,619,Time,5
525,604,592,619,: 17:52,6
97,627,306,640,Sr Barcode/Name,7
528,633,606,645,Amount,0
349,671,148,654,ono1 - HUH - OX,8
516,659,591,673,185,0
149,680,263,692,it-150 ml,0
147,705,356,717,SFG COTTON CANDY,0
146,732,369,743,SFG SALTED CARAME,0
148,758,367,766,FG BUTTERSCOTCH N,0
145,782,353,792,FG CHOCOLATE KIT,0
527,777,586,793,25,0
528,801,586,817,25,0
144,808,353,818,FG PEANUT BUTTER,0
143,833,299,846,FG NO WAFFLE,0
143,859,363,870,COOKIES CREAMER,8
454,867,405,854,00T,0
585,866,513,851,661,0
179,909,304,920,Sub Total:,0
508,902,587,917,434,0
521,928,587,942,86.82,0
533,953,585,967,8.68,0
178,934,316,947,Total Disc:,0
177,959,318,971,CGST 2.50,0
532,980,585,995,8.68,0
531,1006,583,1021,0.34,0
297,1027,199,1007,: 330 pun,0
502,1032,583,1049,365,10
172,1035,260,1052,Total :,9
81,1062,144,1078,PAYTM,
501,1061,580,1077,365,
79,1088,152,1103,REFUND,
515,1095,580,1104,-0.34,
75,1139,213,1155,SAC: 996331,
71,1193,356,1209,GSTIN: 33AAGCC0109H1Z9,
66,1244,326,1267,Authorised Signatory,
127,1295,646,1326,Feedback info.coldstonein.tablez.cc,
124,1348,487,1375,Connect with us on Facebook,
122,1375,457,1402,www.fb.com/ColdStoneIndia,
54,1430,125,1447,Name :,
49,1477,202,1498,Mobile No. :,
169,1560,42,1531,: eanzeubts,
