xmin,ymin,xmax,ymax,Object,label
135,40,207,81,Relance,0
116,68,226,102,trends,0
18,109,44,117,XXXXX,0
19,132,44,139,XXXXX,0
19,154,238,159,ANANXXIXXXXXXXXXXXXXXXXXXXXXXN.KXX,0
19,174,145,184,RHI lance Retali Linited,1
30,192,165,205,F 12. Phoen Ix narket city.,2
21,218,154,227,142. Velachery Hain road.,2
20,240,117,250,"Chennal a 600 042,",2
21,262,187,272,Store Contact Ho-044 - GGG50131,0
22,284,177,293,CIN HO: H01100H1999PLC120563,0
18,301,185,313,IHlelsIte MAM PCItOnceretal1.com,0
105,338,162,345,TAM INUNICE,0
23,392,212,404,Mace of Suppiy State Code: 33 TN,0
24,434,120,445,Custoner Type: URD,0
20,473,211,487,Supp iy State GSTIN: 33MAHCR1710E1ZI,0
25,515,65,526,Itenlane,7
138,516,152,526,Oty,0
186,516,216,526,AntPs,0
24,535,60,546,HSH/SAC,0
25,576,94,585,RIO DUNGAREES,8
145,576,146,586,1,0
188,576,222,585,1199,0
26,595,94,605,0905026 157542,0
128,595,147,605,G204,0
26,615,67,625,PID TOPS,8
192,614,222,623,599,0
26,636,94,645,9.05027E+11,0
128,634,147,644,6106,0
26,698,83,708,BALANCE DUE,0
202,696,236,706,1790,0
27,718,79,728,DR/CR CARD,0
203,715,237,725,1799,0
33,738,110,746,CardHunber :9612,0
33,757,110,766,AnthCode : R96497,0
29,778,158,784,Totai Itens Purchased 2,0
28,817,105,824,Paynent Sunnary,0
29,836,183,843,xPr I ces incjusIVE of all Taxes,0
86,873,184,881,GST RECEIPT SUMNARY,0
30,911,91,920,HSH/SAC Tax,0
110,910,142,919,Taxab1e,0
171,909,184,918,Tax,0
213,909,234,918,Tota1,0
77,930,96,939,Rate,0
119,929,183,938,Anount Anount,0
206,927,235,937,Anount,0
31,967,49,976,6204,0
100,966,132,975,1070.54,0
155,965,183,973,128.46,0
202,965,235,973,1199,0
31,986,50,995,CGST,0
88,986,91,994,6,0
129,984,153,993,64.23,0
31,1004,49,1013,SGSI,0
129,1001,152,1011,64.23,0
29,1040,53,1052,EI DG,0
104,1039,133,1048,570.18,0
160,1039,184,1047,26.52,0
205,1038,235,1047,599,0
33,1060,51,1069,SGST,0
79,1059,92,1069,2.5,0
131,1057,153,1066,14.26,0
33,1078,51,1087,CGST,0
79,1078,92,1086,2.5,0
131,1075,153,1084,14.25,0
34,1133,61,1139,10TAL:,9
100,1130,133,1138,1641.02,0
157,1129,184,1137,156.98,0
202,1129,234,1137,1798,10
33,1168,204,1172,Dt25/11/2019 21:37:17,6
166,1182,189,1190,Ra113,0
33,1186,62,1194,SH4627,0
100,1184,123,1192,Txnt3,0
34,1204,200,1208,PaynentRetion 4827113000325112019,0
35,1222,170,1226,iaxInvoiceH 482711319511893,4
97,1271,175,1280,RI Card Detalis,0
35,1293,203,1297,Card Ro.:9444274823 R-ONE BaiPts,
224,1291,256,1295,:174.67,
43,1345,227,1348,ANOUNT INCLUS1UE OF APPLICABLE TAHES,
37,1365,238,1365,XXXXXXXXXXXXXXXXXXXXXXXXXXXIXIYXX,
34,1379,116,1388,Ho Cash keturns.,
37,1398,213,1402,For alny yuer les. Piease contact the,
37,1416,202,1420,Custoner Service Desk or Enatt at,
37,1434,152,1438,Custonerservicear i1.can,
38,1451,202,1455,ihank You for Shopping uith US.,
35,1467,107,1474,XSee You Scon.,
38,1486,157,1493,Store lanagers 1grnature,
38,1502,142,1508,Contact 64443320283,
39,1519,153,1523,GSTH : 33AARCRIZIHEIZN,
