xmin,ymin,xmax,ymax,Object,label
55,75,391,106,WOW MOMO FOODS,1
70,124,430,154,PRIVATE LIMITED,1
156,170,356,184,Palladium Chennai,2
23,204,480,211,Wow China Palladium 142 Velachery Main,2
193,231,272,249,Chehnai,2
243,260,275,280,IND,2
146,326,324,342,33AABCW6316K2Z9,0
147,357,361,374,Infowowmomo.co.in,0
99,389,410,402,CIN: U15122WB2015PTC205829,0
63,421,455,432,Service Accounting Code: 00996331,0
25,328,106,339,GSTIN:-,0
28,515,120,535,CHANNEL:,0
25,542,109,567,KOT No:,0
22,573,375,592,Bill No: CHEO1611-1-0001447,4
29,608,254,626,Terminal: CHE016-1,0
31,639,496,651,CashierID: CHE01601 Palladium Chennai M,0
31,670,135,690,Cust No.:,0
32,701,327,717,Cust Name: NARAYAN,0
32,732,377,747,Date. 27-11-2019 Time. 11:56,6
161,514,325,531,DINE IN,0
162,545,399,561,CHEO16-CHE016-1-2435,0
168,669,397,684,1234567890,0
34,794,140,813,ITEM NAME,7
262,790,461,806,QTY PRICE TOTAL,0
34,855,284,871,VEG NDLS SZECH SCREG,8
265,882,390,899,1.00 169.0,0
431,878,498,896,169,0
35,948,127,966,Subtotal,0
35,978,153,997,GST Amount,0
35,1009,91,1029,Total,9
35,1040,81,1060,Cash,0
432,939,499,957,169,0
454,969,499,988,8.44,0
433,1000,500,1019,177.44,10
431,1031,501,1050,200,
220,1005,262,1024,1,
434,1103,503,1112,-23,
35,1103,203,1119,Change back C,
34,1135,179,1150,Rounding Off,
456,1124,503,1144,0.44,
35,1228,143,1246,Component,
36,1261,84,1281,CGST,
36,1291,83,1312,SGST,
171,1203,323,1200,-GST SUMMARY-,
291,1220,324,1240,Tax,
303,1252,348,1271,2.5,
304,1283,348,1302,2.5,
423,1218,505,1238,Tax Amt,
461,1249,506,1269,4.22,
460,1281,506,1301,4.22,
193,1223,253,1242,Basis,
197,1255,265,1273,169,
197,1286,264,1304,169,
37,1354,507,1363,"Regd Off: 29/2E/1,Raja S.C.Mullick Road",
61,1384,471,1395,"Jadavpur, Kolkata Pin Code: 700032",
40,1416,484,1425,No Reverse Charges will be applicable,
32,1444,275,1459,WOW We love You...,
52,1474,327,1487,No Refunds after 10 Min,
