xmin,ymin,xmax,ymax,Object,label
68,76,411,102,WOW MOMO FOODS,1
86,126,451,150,PRIVATE LIMITED,1
172,174,376,186,Palladium Chennai,2
37,206,504,209,Wow China Palladium 142 Velachery Main,2
210,234,313,242,Chennat -,2
261,264,293,282,IND,2
162,328,344,343,33AABCW6316K2Z9,0
164,356,381,371,Infowowmomo.co.in,0
113,390,432,397,CIN: U15122WB2015PTC205829,0
75,421,479,422,Service Account ing Code: 00996331,0
40,330,122,349,GSTIN:-,0
35,503,342,519,CHANNEL: DINE IN,0
34,531,116,552,KOT No:,0
34,563,395,582,Bill No: CHE01610-1-0000335,4
36,594,267,616,Terminal: CHEO16-1,0
36,627,518,646,CashierID: CHE01601 Palladium Chennai M,0
36,660,411,679,Cust No.: 9940020861,0
37,692,318,712,Cust Name: naresh,0
38,724,391,742,Date. 29-10-2019 Time. 20:31,6
172,530,407,551,CHEO16-CHEO16-1-505,0
41,787,149,807,ITEM NAME,7
275,786,481,804,QTY PRICE TOTAL,0
39,848,322,863,CRISPY CHILLI BABY CORN,8
277,874,408,890,1.00 195.0,0
451,873,520,889,195,0
39,907,286,926,VEG NDLS SZECH SCLG,8
276,935,409,952,1.00 259.0,0
449,932,522,950,259,0
450,994,522,1014,454,0
462,1025,523,1046,22.72,0
40,1002,133,1020,Subtotal,0
41,1033,161,1052,GST Amount,0
43,1064,98,1083,Total,9
45,1093,92,1112,Cash,0
44,1124,189,1140,Rounding Off,0
227,1061,274,1080,2,0
451,1058,523,1076,476.72,10
451,1089,523,1108,477,
464,1130,523,1138,-0.28,
183,1194,348,1192,-GST SUMMARY--,
205,1214,265,1233,Basis,
207,1245,278,1264,454,
207,1276,277,1297,454,
440,1209,523,1228,Tax Amt,
44,1218,153,1239,Component,
46,1249,92,1268,CGST,
46,1280,92,1299,SGST,
305,1211,339,1231,Tax,
317,1243,364,1263,2.5,
318,1274,364,1294,2.5,
468,1240,524,1259,11.36,
468,1271,525,1291,11.36,
47,1343,526,1354,"Regd Off: 29/2E/1,Raja S.C.Mullick Road",
72,1374,489,1385,"Jadavpur, Kolkata Pin Code: 700032",
48,1405,502,1416,No Reverse Charges will be applicable,
48,1436,289,1452,WOW We love You...,
64,1465,354,1480,No Refunds after 1 hours,
