xmin,ymin,xmax,ymax,Object,label
85,54,486,97,WOW MOMO FOODS,1
106,108,537,161,PRIVATE LIMITED,1
99,156,548,182,Phoenix Marketcity Mall Chennai,2
46,263,144,277,GSTIN:-,0
192,263,406,287,33AABCW6316K2Z9,0
193,296,449,327,Infowowimomo.co.in,0
134,335,506,360,CIN: U15122WB2015PTC205829,0
89,371,558,395,Service Accounting Code: 00996331,0
47,480,156,504,CHANNEL:,0
45,512,143,539,KOT No:,0
49,549,455,575,Bill No: CHE00110-1-0060676,4
50,584,311,609,Terminal: CHE001-1,0
50,619,580,645,CashierID: CHE00101 Phoenix Marketcity,0
51,654,477,677,Cust No.: 1122554477,0
51,688,283,711,Cust Name: ere,0
51,723,451,745,Date. 26-10-2019 Time. 15:25,6
206,481,399,505,DINE IN,0
205,517,499,540,CHE001-CHE001-1-71165,0
50,791,174,814,ITEM NAME,7
315,790,551,812,QTY PRICE TOTAL,0
48,859,340,884,Veggie Augratin-Large,8
317,893,467,916,1.00 285.0,0
513,893,596,916,285,0
43,965,151,987,Subtotal,0
40,1001,180,1025,GST Amount,0
40,1035,104,1061,Total,9
36,1074,92,1097,HDFC,0
34,1110,205,1134,Rounding Off,0
514,963,597,987,285,0
531,999,598,1023,14.24,0
516,1036,599,1060,299.24,10
516,1072,601,1097,299.24,
547,1109,602,1133,0,
258,1036,309,1059,1,
187,1183,378,1197,-GST SUMMARY-,
222,1219,293,1244,Basis,
31,1220,159,1250,Component,
29,1256,85,1282,CGST,
29,1293,84,1319,SGST,
342,1220,381,1244,Tax,
222,1256,411,1281,285.00 2.50,
222,1294,307,1318,285,
504,1220,602,1244,Tax Amt,
549,1256,603,1280,7.12,
547,1293,602,1316,7. 12,
355,1294,411,1319,2.5,
28,1367,601,1388,"Regd Off: 29/2E/1,Raja S.C.Mullick Road",
58,1402,556,1423,"Jadavpur, Kolkata Pin Code: 700032",
12,1432,569,1459,No Reverse Charges will be applicable,
29,1467,315,1488,"WOW We love You.,.",
46,1498,390,1518,No Refunds after 1 hours,
