xmin,ymin,xmax,ymax,Object,label
57,62,413,104,WOW MOMO FOODS,1
82,114,453,156,PRIVATE LIMITED,1
170,165,379,186,Palladium Chennai,2
34,199,506,218,Wow China Palladium 142 Velachery Main,2
210,232,291,254,Chennai,2
262,263,294,292,IND,2
37,332,121,346,GSTIN:-,0
162,333,345,355,33AABCW6316K2Z9,0
164,366,383,388,Infowowmomo.co.in,0
115,400,431,421,CIN: U15122WB2015PTC205829,0
78,433,476,452,Service Account ing Code: 00996331,0
43,528,138,549,CHANNEL:,0
43,560,126,581,KOT No:,0
45,591,394,612,Bill No: CHE01611-1-0001611,4
45,623,273,643,Terminal: CHEO16-1,0
45,655,517,671,CashierID: CHE01601 Palladium Chennai M,0
47,686,419,703,Cust No.: 4545456564,0
47,718,268,736,Cust Name: Anil,0
38,745,398,765,Date. 30-11-2019 Time. 20:00,6
180,530,345,550,DINE IN,0
180,561,420,581,CHEO16-CHEO16-1-2726,0
50,812,157,831,ITEM NAME,7
280,808,481,826,QTY PRICE TOTAL,0
51,875,446,888,Chicken Szechwan Sizzler Nooldes,8
284,901,517,918,1.00 399.0 399.00,0
450,939,519,947,-79.8,0
414,959,470,980,Guest,0
50,936,244,953,Compliement Line,0
52,967,181,986,How-01 - 01,0
223,964,376,984,Complimentary,0
450,1020,519,1039,319.2,0
465,1052,521,1070,15.96,0
452,1082,521,1101,335.16,10
452,1113,522,1132,335.16,0
478,1143,524,1164,0,0
50,1029,144,1047,Subtotal,0
49,1060,169,1078,GST Amount,0
49,1090,105,1109,Total,9
46,1122,94,1141,HDFC,
45,1153,193,1170,Rounding Off,
236,1086,280,1106,1,
42,1250,153,1268,Component,
40,1283,89,1304,CGST,
39,1316,89,1337,SGST,
183,1224,338,1236,-GST SUMMARY-,
207,1245,342,1264,Basis Tax,
206,1277,367,1295,319.20 2.50,
318,1307,368,1328,2.5,
444,1239,526,1259,Tax Amt,
481,1271,528,1292,7.98,
482,1303,529,1325,7.98,
205,1310,279,1332,319.2,
37,1383,531,1391,"Regd Off: 29/2E/1,Raja S.C.Mullick Road",
62,1415,495,1425,"Jadavpur, Kolkata Pin Code: 700032",
38,1450,507,1457,No Reverse Charges will be applicable,
34,1479,289,1495,HOW We love You...,
53,1514,343,1525,No Refunds after 10 Min,
