xmin,ymin,xmax,ymax,Object,label
127,308,631,337,Infiniti Retail Linited Trading as,1
377,399,449,426,CROMA,1
349,488,510,515,Tax Invoice,0
258,577,509,603,Chen-Phoenix-A097,2
259,663,510,697,Chen-Phoenix-A097,2
288,755,494,782,Chennai-600042,2
242,845,537,871,Region:Tanil Nadu-33,2
197,934,583,962,Phone Number : 07207666000,0
228,1025,553,1052,GSTIN :33AACCV1726H1ZL,0
35,1114,344,1142,InvNo:SLA097030023762,4
421,1114,747,1141,Time:22-12-2019 8:19PM,6
31,1154,165,1185,Till No:3,0
32,1203,373,1231,Created By:R Nanikandan,0
33,1292,344,1320,Customer Name :GANESH,0
273,1336,464,1364,9.19884E+11,0
258,1388,554,1409,ganeshp1hotmail.com,0
258,1427,389,1456,Velachery,0
258,1471,357,1499,Chennai,0
259,1516,405,1544,Pin:600042,0
153,1561,449,1588,Region:Tamil Nadu-33,0
35,1650,280,1681,Iten Description,7
35,1695,165,1722,Item Code,0
33,1739,747,1767,DelivType DemoY/N InstY/N Delivery DateTime SN,0
223,1721,212,1695,1,0
318,1695,359,1724,Qty,0
452,1695,524,1721,Price,0
571,1695,703,1721,Total Amt,0
135,1813,33,1784,3US/NSH,0
82,1857,35,1830,131,0
34,1875,256,1901,Customer Region,0
34,1964,584,1990,Catz Tempered Glass Iphone 11 Pro Max,8
244,2008,316,2035,5R/6R,0
33,2053,569,2080,CSH N N 22-12-2019 10:00AM 10:00AM,0
33,2008,120,2035,221610,0
363,2009,436,2035,1,0
484,2007,570,2035,499,0
663,2009,749,2035,499,0
90,2124,34,2098,LOOL,0
35,2233,599,2259,Inbase Case XD Series iPhone11 Pro Max,8
33,2278,119,2305,222445,0
243,2277,434,2305,5R/6R 01.00,0
483,2276,569,2304,899,0
662,2277,748,2304,899,0
32,2318,569,2348,CSH N N 22-12-2019 10:00AM 10:00AM,0
34,2368,89,2394,3926,0
34,2500,140,2533,Total :,9
650,2500,749,2526,1398,10
334,2634,556,2660,PAYNENT DETAILS,
185,2723,490,2754,Croma Wallet Details,
308,2764,469,2796,: 9884066599,
304,2808,417,2842,: 1000.0,
29,2855,368,2890,Avai lableBalance : 0.0,
37,2769,213,2795,WalletNumber,
36,2814,122,2841,Amount,
36,2950,209,2975,Credit Card:,
410,2949,497,2974,398,
36,2995,150,3022,Card No:,
596,2992,647,3019,2560,
38,3040,106,3066,Name:,
412,3038,558,3063,PL GANESH,
38,3221,199,3247,Tax Summary,
38,3267,724,3286,Tax Type Tax Code Tax Rate Total Amt Tax Ant,
338,3307,379,3334,9,
503,3304,589,3331,1398,
683,3304,769,3330,106.63,
65,3337,39,3310,93,
685,3348,769,3374,106.63,
505,3349,590,3376,1398,
66,3382,39,3355,9S,
40,3402,107,3427,Total,
623,3393,710,3419,213.26,
40,3447,471,3468,PRICES INCLUSIVE OF ALL TAXES,
85,3695,43,3670,NIJ,
133,3670,444,3693,U31900MH2005PLC158120,
43,3758,711,3781,"Regd. Office - Unit No. 701 702, 7th Floor,",
44,3804,546,3827,"Kaledonia, Sahar Road, Andheri East,",
44,3892,326,3916,"Humbai 400069, India",
46,3981,503,4004,Thank you for shopping with us.,
46,4117,657,4139,"Buy yourself an electronics 1ife, shop at",
47,4212,239,4230,WWW.croma.cOM,
49,4294,509,4318,Enail:customersUPPortcroma.com,
215,4620,736,4650,OSLA0 9 7030023762 o,
