xmin,ymin,xmax,ymax,Object,label
359,178,618,253,CrUmal,0
164,312,667,329,Infiniti Retail Linited Trading as,1
416,394,488,418,CROMA,1
381,477,547,504,Tax Invoice,0
297,568,547,590,Chen-Phoenix-A097,2
297,654,548,676,Chen-Phoenix-A097,2
328,739,534,762,Chennai-600042,2
283,827,580,848,Region:Tamil Nadu-33,2
238,914,626,933,Phone Number : 07207666000,0
269,1001,595,1021,GSTIN :33AACCV1726H1ZL,0
76,1091,386,1110,InvNo:SLA097010091176,4
77,1134,205,1156,Till No:1,0
465,1082,791,1102,Time:23-11-2019 9:43PM,6
77,1177,432,1196,Created By:P VETRISELVAN,0
78,1263,430,1281,Customer Name :AMBROSE .,0
317,1302,493,1324,17598226308,0
305,1347,643,1363,johnambrose05gnail.com,0
303,1388,430,1411,Velacheri,0
304,1431,345,1455,PMC,0
304,1474,402,1498,Chennai,0
304,1517,450,1541,Pin:600042,0
200,1562,497,1583,Region:Tamil Nadu-33,0
84,1652,325,1679,Item Description,7
84,1694,212,1718,Item Code,0
262,1690,302,1715,Tax,0
366,1688,408,1716,Qty,0
500,1685,572,1709,Price,0
621,1681,752,1704,Total Amt,0
82,1735,798,1747,Deliv Type DenoY/N InstY/N Delivery DateTimDe SN,0
83,1782,199,1802,HSN/SCH,0
84,1824,140,1849,IMEI,0
84,1867,305,1888,Customer Regipn,0
84,1954,590,1968,Crona Vacuun Cleaner 600W CRAVO056,8
87,1997,168,2020,144421,0
294,1991,620,2009,5R/6R 01.00 2399.00,0
698,1981,800,2005,2399,0
86,2040,621,2054,CSH N N 23-11-2019 10:00AM 10:00AM,0
86,2083,142,2107,8508,0
86,2212,442,2228,2Yr OnGo E4-Vacuum 5000,8
90,2254,174,2277,191228,0
296,2248,368,2273,5R/6R,0
415,2246,488,2269,1,0
534,2243,624,2266,296.1,0
714,2239,803,2261,296.1,0
88,2297,174,2320,998729,0
90,2426,187,2450,Total :,9
702,2410,804,2434,2695.1,10
388,2547,611,2569,PAYMENT DETAILS,
91,2639,264,2662,Credit Card:,
464,2630,567,2654,2695.1,
92,2683,204,2707,Card No:,
644,2670,699,2694,5891,
92,2725,160,2749,Name:,
466,2716,731,2738,JOHN AMBROSE VIVEK,
93,2897,253,2921,Tax Summary,
93,2940,777,2952,Tax Type Tax Code Tax Rate Total Amt Tax Amt,
393,2976,434,3001,9,
93,2982,119,3007,CG,
228,2980,255,3004,5R,
557,2972,640,2998,2695.1,
737,2969,823,2994,205.55,
93,3025,120,3050,SG,
227,3023,255,3047,6R,
393,3019,434,3044,9,
557,3015,640,3040,2695.1,
736,3012,823,3037,205.55,
94,3068,163,3090,Total,
692,3055,761,3080,411.1,
94,3110,524,3129,PRICES INCLUSIVE OF ALL TAXES,
95,3323,495,3345,CIN : U31900MH2005PLC158120,
95,3410,771,3429,"Regd. Office - Unit No. 701 702, 7th Floor,",
95,3453,597,3472,"Kaledonia, Sahar Road, Andheri East,",
96,3540,376,3562,"Mumbai 400069, India",
96,3625,553,3644,Tnank you for shopping with us.,
92,3753,706,3769,"Buy yourself an electronics life, shop at",
97,3845,288,3863,Www.crona.com,
98,3926,558,3943,Email:customersupportcroma.com,
262,4239,793,4263,OSLA09701009 1 176 0,
