xmin,ymin,xmax,ymax,Object,label
314,193,584,238,croma,0
126,315,630,333,Infiniti Retail Limited Trading as,1
380,399,452,426,CROMA,1
352,490,513,515,Tax Invoice,0
262,579,515,609,Chen-Phoenix-A097,2
264,670,516,693,Chen-Phoenix-A097,2
295,759,502,784,Chennai-600042,2
251,849,548,871,Region:Tamil Nadu-33,2
208,939,594,961,Phone Humber : 07207666000,0
239,1028,566,1050,GSTIN :33AACCV1726H1ZL,0
48,1119,357,1142,InvNo:SLA097020026233,4
46,1163,178,1188,Till No:2,6
436,1113,762,1136,Time:15-12-2019 2:32PM,0
48,1208,311,1231,Created By:Sridevi,0
49,1297,615,1315,Customer Name :PRASANNA VAITHIYANATHAN,0
288,1338,720,1359,0000JPH-8600045808/9787137452,0
289,1383,720,1404,"PLOT NO 68, G 2, SRI SAI APPAR",0
275,1427,346,1454,TNENT,0
276,1472,677,1494,4TH CROSS STREET AGS COLONY,0
276,1517,408,1544,Velachery,0
276,1562,528,1586,NEAR SIVAN TEMPLE,0
276,1606,376,1630,Chennai,0
278,1651,425,1679,Pin:600042,0
174,1698,470,1720,Region:Tamil Nadu-33,0
57,1788,301,1818,Item Description,7
58,1833,277,1857,Item Code Tax,0
58,1875,773,1896,Deliv Type DemoY/N InstY/N Delivery DateTine SN,0
50,1921,169,1950,HSN/SC,0
341,1830,382,1857,Qty,0
476,1827,547,1854,Price,0
596,1826,727,1852,Total Amt,0
59,1966,114,1993,IMEI,0
58,2011,280,2037,Custoner Region,0
147,2097,595,2121,Flat Stereo Cable Black EE0549,8
62,2145,147,2171,173497,0
60,2189,596,2211,CSH N N 15-12-2019 10:00AM 10:00PM,0
270,2142,596,2172,5R/6R 01.00 199.00,0
690,2138,775,2165,199,0
62,2234,118,2261,8544,0
63,2366,169,2399,Total :,9
693,2361,778,2387,199,10
364,2497,585,2522,PAYMENT DETAILS,
65,2590,237,2615,Credit Card:,
64,2634,178,2660,Card No:,
441,2587,525,2614,199,
617,2629,676,2657,9730,
66,2679,134,2705,Name:,
440,2676,707,2701,DEIVEEGAPRASANNA V,
67,2857,228,2883,Tax Sunmary,
67,2901,753,2923,Tax Type Tax Code Tax Rate Total Amt Tax Amt,
368,2944,409,2970,9,
68,2947,94,2974,CG,
203,2945,229,2972,5R,
534,2943,604,2969,199,
729,2941,799,2968,15.18,
62,2987,102,3024,SG,
203,2990,230,3017,6R,
368,2989,409,3015,9,
534,2989,604,3014,199,
729,2986,798,3014,15.18,
69,3037,137,3063,Total,
667,3032,740,3058,30.36,
69,3081,500,3105,PRICES INCLUSIVE OF ALL TAXES,
67,3302,472,3331,CIN : U31900MH2005PLC156120,
71,3392,738,3416,"Regd. Office - Unit No. 701 702, 7th Floor,",
68,3432,575,3462,"Kaledonia, Sahar Road,Andheri East,",
71,3524,355,3552,"Mumbai 400069, India",
72,3614,530,3639,Thank you for shopping with us.,
73,3747,683,3773,"Buy yourself an electronics life, shop at",
73,3844,265,3864,WWw.croma.coOR,
63,3922,543,3959,Email:custonersupportcrona.com,
242,4256,765,4292,O SLA0 970 20026233 o,
