xmin,ymin,xmax,ymax,Object,label
166,307,670,331,Infiniti Retail Limited Trading as,1
491,420,419,394,UNOHI,1
359,483,580,507,Advance Invoice,0
299,569,551,593,Chen-Phoenix-A097,2
299,658,550,681,Chen-Phoenix-A097,2
330,746,536,770,Chennai-600042,2
286,831,582,855,Region:Tamil Nadu-33,2
241,921,627,942,Phone Number : 07207666000,0
272,1007,598,1028,GSTIN :33AACCV1726H1ZL,0
79,1095,390,1119,INVNO:AIA097030000064,4
453,1091,794,1112,Time:21-12-2019 10:31PM,6
77,1140,209,1165,Till No:3,0
78,1183,420,1206,Created By:R Manikandan,0
79,1271,435,1293,Customer Name :VAISHNAVI,0
320,1311,495,1335,18144302489,0
303,1361,675,1375,yaishnavi.sep30gmail.com,0
304,1397,432,1422,Velacheri,0
305,1441,403,1466,Chennai,0
304,1484,451,1509,Pin:600042,0
200,1529,495,1553,Region:Tamil Nadu-33,0
81,1618,323,1646,Item Description,7
82,1661,212,1687,Item Code,0
366,1659,406,1687,Qty,0
619,1654,750,1679,Total Ant,0
80,1706,796,1720,DelivType DenoY/N InstY/N Delivery Datelime SN,0
80,1747,181,1773,HSN/SAC,0
83,1791,138,1818,IMEI,0
79,1836,301,1859,Customer Region,0
79,1918,675,1941,Apple MacBookAir MUFM2 1.6 i5 8G 128 GLD,8
289,1963,361,1989,5R/6R,0
79,1966,166,1992,219864,0
409,1962,616,1985,01.00 94905.00,0
679,1958,796,1981,94905,0
80,2010,616,2028,CSH N N 21-12-2019 10:00AM 10:00PM,0
81,2051,135,2077,8471,0
81,2181,187,2213,Total :,9
681,2175,797,2199,94905,10
683,2218,797,2242,12847.15,
80,2225,419,2248,Anount Paid as Advance:,
80,2267,419,2290,Balance Amount Payable:,
680,2261,797,2286,82057.85,
379,2353,601,2376,PAYMENT DETAILS,
411,2436,547,2468,: applap3p,
213,2473,80,2440,ou uodnoj,
86,2480,242,2509,Coupon Type,
79,2527,307,2557,Approved anount,
79,2570,346,2595,Authorization code,
419,2525,529,2554,2047.15,
80,2657,253,2682,Credit Card:,
456,2655,570,2680,10000,
80,2700,193,2725,Card No:,
454,2697,512,2726,2062,
148,2771,79,2744,:aueN,
80,2919,241,2946,Tax Summary,
79,2961,765,2983,Tax Type Tax Code Tax Rate Total Amt Tax Amt,
215,3004,242,3031,5R,
379,3004,422,3029,9,
543,3002,645,3028,94905,
709,3001,810,3026,7238.52,
543,3045,645,3070,94905,
708,3044,809,3069,7238.52,
105,3075,80,3049,9S,
79,3092,148,3119,Total,
214,3048,240,3074,6R,
379,3048,421,3072,9,
635,3089,749,3114,14477.04,
78,3136,509,3159,PRICES INCLUSIVE OF ALL TAXES,
80,3180,570,3203,Expected RepaynentDate:05-01-2020,
496,3302,779,3337,Authorized Signature,
80,3523,480,3551,CIN : U31900MH2005PLC158120,
80,3659,780,3678,Please ask our staff for a complete list of our,
95,3705,646,3723,terms and conditions for account sale,
81,3831,780,3851,Initial payment is not refundable after the due,
95,3875,676,3896,date as mentioned on this account sales,
98,3960,747,3981,invoice or if the account sale is cancelled.,
109,4007,627,4027,Please refer to terms conditions.,
80,4095,691,4114,"Buy yourself an electronics life, shop at",
81,4184,278,4209,WWw.croma.com,
74,4263,548,4296,Email:custonersupportcrona.com,
