xmin,ymin,xmax,ymax,Object,label
146,309,650,331,Infiniti Retai1 Limited Trading as,1
399,398,470,425,CROMA,1
373,481,531,512,Tax Invoice,0
281,579,532,602,Chen-Phoenix-A097,2
281,666,533,692,Chen-Phoenix-A097,2
312,757,518,781,Chennai-600042,2
268,848,564,871,Region:Tamil Nadu-33,2
224,938,611,958,Phone Number : 07207666000,0
255,1028,582,1049,GSTIN :33AACCV1726H1ZL,0
63,1118,372,1143,Invilo:SLA097010091953,4
451,1114,776,1135,Time:22-12-2019 7:53PM,5
59,1158,190,1188,Till No:1,0
63,1209,419,1230,Created By:P VETRISELVAN,0
64,1299,375,1320,Customer Name :GANESH,0
303,1339,494,1362,9.11988E+12,0
290,1389,586,1405,ganeshp1ehotmail.com,0
290,1427,422,1454,Velachery,0
289,1472,389,1498,Chennai,0
290,1518,437,1543,Pin:600042,0
186,1565,482,1588,Region:Tamil Nadu-33,0
69,1656,304,1679,Item Description,7
353,1697,394,1724,Qty,0
484,1689,571,1722,Price,0
607,1692,738,1716,Total Amt,0
199,1725,70,1701,apo3 ualI,0
74,1741,785,1760,Deliv Type DemoY/N InstY/N Delivery DateTime SN,0
69,1790,170,1814,HSN/SAC,0
120,1861,71,1834,13I,0
71,1880,292,1904,Customer Region,0
70,1964,653,1988,Apple iPhone 11 Pro Max 64GB Space Grey,8
73,2014,159,2040,221133,0
402,2007,609,2032,01.00109900.00,0
354,2038,280,2009,09/0S,0
658,2005,788,2028,109900,0
73,2060,777,2076,CSH N N 22-12-2019 10:00AM 10:00AM 3539191013,0
615,2093,685,2120,13736,0
73,2150,132,2173,8517,0
76,2194,402,2215,IMEI1:353919101313736,0
78,2239,402,2259,IMEI2:353919101162034,0
78,2419,435,2438,CROMA QC Promo Card 2015,0
81,2463,162,2487,190401,0
288,2459,480,2483,R6/R6 01.00,0
543,2454,615,2479,1,0
723,2451,794,2476,1,0
80,2508,615,2523,CSH N N 22-12-2019 10:00AM 10:00PM,0
167,2576,81,2552,669866,0
84,2685,182,2709,Total :,9
665,2672,798,2699,109901,10
384,2814,605,2838,PAYMENT DETAILS,
386,2904,645,2929,Gift Card Details,
342,2989,595,3019,: 1001340321606124,
350,3035,436,3066,: 01.00,
87,3000,264,3023,Gift Card No,
89,3044,175,3069,Amount,
88,3083,475,3108,"Ayailable Balance:1,000.00",
91,3179,312,3202,Coupons Details,
93,3223,149,3248,Name,
242,3221,522,3242,Finance ENI Schemes,
234,3260,330,3293,: 2389.0,
164,3294,93,3267,ante,
423,3261,581,3284,Quantity: 1,
109,3320,345,3335,Rount : 2389.00,
95,3404,268,3427,Credit Card:,
472,3397,601,3421,107511,
95,3448,208,3472,Card No:,
526,3464,470,3440,LO00,
97,3492,166,3517,Name:,
100,3673,261,3698,Tax Summary,
101,3719,787,3730,Tax Type Tax Code Tax Rate Total Amt Tax Ant,
745,3747,832,3773,5887.5,
683,3776,567,3752,O006601,
402,3756,443,3782,6,
128,3789,102,3762,90,
790,3790,832,3817,0,
401,3801,443,3826,0,
128,3833,102,3808,93,
570,3842,684,3866,109900,
746,3836,834,3863,5887.5,
265,3875,239,3848,9,
240,3893,266,3919,R6,
403,3889,444,3915,0,
104,3940,173,3965,Total,
675,3929,775,3953,11775,
105,3986,536,4003,PRICES INCLUSIVE OF ALL TAXES,
110,4210,511,4228,CIN : U31900MH2005PLC158120,
110,4300,779,4312,"Regd. Office - Unit No. 701 702, 7th Floor,",
112,4343,614,4361,"Kaledonia, Sahar Road, Andheri East,",
114,4434,395,4455,"Munbai 400069, India",
115,4524,573,4540,Thank you for shopping with us.,
118,4658,729,4670,"Buy yourself an electronics 1ife, shop at",
119,4754,312,4770,Www.croma.con,
122,4838,583,4853,Email:customersupportcroma.com,
